TIMESTAMP,HTB,Calendrier
2674,7.7,HCE
2675,7.7,HCE
2676,7.7,HCE
2677,7.7,HCE
2678,7.7,HCE
2679,7.7,HCE
2680,7.7,HCE
2681,7.7,HCE
2682,7.7,HCE
2683,7.7,HCE
2684,7.7,HCE
2685,7.7,HCE
2686,7.7,HCE
2687,7.7,HCE
2688,10.8,HPE
2689,10.8,HPE
2690,10.8,HPE
2691,10.8,HPE
2692,10.8,HPE
2693,10.8,HPE
2694,10.8,HPE
2695,10.8,HPE
2696,7.7,HCE
2697,7.7,HCE
2698,7.7,HCE
2699,7.7,HCE
2700,7.7,HCE
2701,7.7,HCE
2702,7.7,HCE
2703,7.7,HCE
2704,7.7,HCE
2705,7.7,HCE
2706,7.7,HCE
2707,7.7,HCE
2708,7.7,HCE
2709,7.7,HCE
2710,7.7,HCE
2711,7.7,HCE
2712,10.8,HPE
2713,10.8,HPE
2714,10.8,HPE
2715,10.8,HPE
2716,10.8,HPE
2717,10.8,HPE
2718,10.8,HPE
2719,10.8,HPE
2720,7.7,HCE
2721,7.7,HCE
2722,7.7,HCE
2723,7.7,HCE
2724,7.7,HCE
2725,7.7,HCE
2726,7.7,HCE
2727,7.7,HCE
2728,7.7,HCE
2729,7.7,HCE
2730,7.7,HCE
2731,7.7,HCE
2732,7.7,HCE
2733,7.7,HCE
2734,7.7,HCE
2735,7.7,HCE
2736,10.8,HPE
2737,10.8,HPE
2738,10.8,HPE
2739,10.8,HPE
2740,10.8,HPE
2741,10.8,HPE
2742,10.8,HPE
2743,10.8,HPE
2744,7.7,HCE
2745,7.7,HCE
2746,7.7,HCE
2747,7.7,HCE
2748,7.7,HCE
2749,7.7,HCE
2750,7.7,HCE
2751,7.7,HCE
2752,7.7,HCE
2753,7.7,HCE
2754,7.7,HCE
2755,7.7,HCE
2756,7.7,HCE
2757,7.7,HCE
2758,7.7,HCE
2759,7.7,HCE
2760,10.8,HPE
2761,10.8,HPE
2762,10.8,HPE
2763,10.8,HPE
2764,10.8,HPE
2765,10.8,HPE
2766,10.8,HPE
2767,10.8,HPE
2768,7.7,HCE
2769,7.7,HCE
2770,7.7,HCE
2771,7.7,HCE
2772,7.7,HCE
2773,7.7,HCE
2774,7.7,HCE
2775,7.7,HCE
2776,7.7,HCE
2777,7.7,HCE
2778,7.7,HCE
2779,7.7,HCE
2780,7.7,HCE
2781,7.7,HCE
2782,7.7,HCE
2783,7.7,HCE
2784,10.8,HPE
2785,10.8,HPE
2786,10.8,HPE
2787,10.8,HPE
2788,10.8,HPE
2789,10.8,HPE
2790,10.8,HPE
2791,10.8,HPE
2792,7.7,HCE
2793,7.7,HCE
2794,7.7,HCE
2795,7.7,HCE
2796,7.7,HCE
2797,7.7,HCE
2798,7.7,HCE
2799,7.7,HCE
2800,7.7,HCE
2801,7.7,HCE
2802,7.7,HCE
2803,7.7,HCE
2804,7.7,HCE
2805,7.7,HCE
2806,7.7,HCE
2807,7.7,HCE
2808,10.8,HPE
2809,10.8,HPE
2810,10.8,HPE
2811,10.8,HPE
2812,10.8,HPE
2813,10.8,HPE
2814,10.8,HPE
2815,10.8,HPE
2816,7.7,HCE
2817,7.7,HCE
2818,7.7,HCE
2819,7.7,HCE
2820,7.7,HCE
2821,7.7,HCE
2822,7.7,HCE
2823,7.7,HCE
2824,7.7,HCE
2825,7.7,HCE
2826,7.7,HCE
2827,7.7,HCE
2828,7.7,HCE
2829,7.7,HCE
2830,7.7,HCE
2831,7.7,HCE
2832,10.8,HPE
2833,10.8,HPE
2834,10.8,HPE
2835,10.8,HPE
2836,10.8,HPE
2837,10.8,HPE
2838,10.8,HPE
2839,10.8,HPE
2840,7.7,HCE
2841,7.7,HCE
2842,7.7,HCE
2843,7.7,HCE
2844,7.7,HCE
2845,7.7,HCE
2846,7.7,HCE
2847,7.7,HCE
2848,7.7,HCE
2849,7.7,HCE
2850,7.7,HCE
2851,7.7,HCE
2852,7.7,HCE
2853,7.7,HCE
2854,7.7,HCE
2855,7.7,HCE
2856,10.8,HPE
2857,10.8,HPE
2858,10.8,HPE
2859,10.8,HPE
2860,10.8,HPE
2861,10.8,HPE
2862,10.8,HPE
2863,10.8,HPE
2864,7.7,HCE
2865,7.7,HCE
2866,7.7,HCE
2867,7.7,HCE
2868,7.7,HCE
2869,7.7,HCE
2870,7.7,HCE
2871,7.7,HCE
2872,7.7,HCE
2873,7.7,HCE
2874,7.7,HCE
2875,7.7,HCE
2876,7.7,HCE
2877,7.7,HCE
2878,7.7,HCE
2879,7.7,HCE
2880,10.8,HPE
2881,10.8,HPE
2882,10.8,HPE
2883,10.8,HPE
2884,10.8,HPE
2885,10.8,HPE
2886,10.8,HPE
2887,10.8,HPE
2888,7.7,HCE
2889,7.7,HCE
2890,7.7,HCE
2891,7.7,HCE
2892,7.7,HCE
2893,7.7,HCE
2894,7.7,HCE
2895,7.7,HCE
2896,7.7,HCE
2897,7.7,HCE
2898,7.7,HCE
2899,7.7,HCE
2900,7.7,HCE
2901,7.7,HCE
2902,7.7,HCE
2903,7.7,HCE
2904,10.8,HPE
2905,10.8,HPE
2906,10.8,HPE
2907,10.8,HPE
2908,10.8,HPE
2909,10.8,HPE
2910,10.8,HPE
2911,10.8,HPE
2912,7.7,HCE
2913,7.7,HCE
2914,7.7,HCE
2915,7.7,HCE
2916,7.7,HCE
2917,7.7,HCE
2918,7.7,HCE
2919,7.7,HCE
2920,7.7,HCE
2921,7.7,HCE
2922,7.7,HCE
2923,7.7,HCE
2924,7.7,HCE
2925,7.7,HCE
2926,7.7,HCE
2927,7.7,HCE
2928,10.8,HPE
2929,10.8,HPE
2930,10.8,HPE
2931,10.8,HPE
2932,10.8,HPE
2933,10.8,HPE
2934,10.8,HPE
2935,10.8,HPE
2936,7.7,HCE
2937,7.7,HCE
2938,7.7,HCE
2939,7.7,HCE
2940,7.7,HCE
2941,7.7,HCE
2942,7.7,HCE
2943,7.7,HCE
2944,7.7,HCE
2945,7.7,HCE
2946,7.7,HCE
2947,7.7,HCE
2948,7.7,HCE
2949,7.7,HCE
2950,7.7,HCE
2951,7.7,HCE
2952,10.8,HPE
2953,10.8,HPE
2954,10.8,HPE
2955,10.8,HPE
2956,10.8,HPE
2957,10.8,HPE
2958,10.8,HPE
2959,10.8,HPE
2960,7.7,HCE
2961,7.7,HCE
2962,7.7,HCE
2963,7.7,HCE
2964,7.7,HCE
2965,7.7,HCE
2966,7.7,HCE
2967,7.7,HCE
2968,7.7,HCE
2969,7.7,HCE
2970,7.7,HCE
2971,7.7,HCE
2972,7.7,HCE
2973,7.7,HCE
2974,7.7,HCE
2975,7.7,HCE
2976,10.8,HPE
2977,10.8,HPE
2978,10.8,HPE
2979,10.8,HPE
2980,10.8,HPE
2981,10.8,HPE
2982,10.8,HPE
2983,10.8,HPE
2984,7.7,HCE
2985,7.7,HCE
2986,7.7,HCE
2987,7.7,HCE
2988,7.7,HCE
2989,7.7,HCE
2990,7.7,HCE
2991,7.7,HCE
2992,7.7,HCE
2993,7.7,HCE
2994,7.7,HCE
2995,7.7,HCE
2996,7.7,HCE
2997,7.7,HCE
2998,7.7,HCE
2999,7.7,HCE
3000,10.8,HPE
3001,10.8,HPE
3002,10.8,HPE
3003,10.8,HPE
3004,10.8,HPE
3005,10.8,HPE
3006,10.8,HPE
3007,10.8,HPE
3008,7.7,HCE
3009,7.7,HCE
3010,7.7,HCE
3011,7.7,HCE
3012,7.7,HCE
3013,7.7,HCE
3014,7.7,HCE
3015,7.7,HCE
3016,7.7,HCE
3017,7.7,HCE
3018,7.7,HCE
3019,7.7,HCE
3020,7.7,HCE
3021,7.7,HCE
3022,7.7,HCE
3023,7.7,HCE
3024,10.8,HPE
3025,10.8,HPE
3026,10.8,HPE
3027,10.8,HPE
3028,10.8,HPE
3029,10.8,HPE
3030,10.8,HPE
3031,10.8,HPE
3032,7.7,HCE
3033,7.7,HCE
3034,7.7,HCE
3035,7.7,HCE
3036,7.7,HCE
3037,7.7,HCE
3038,7.7,HCE
3039,7.7,HCE
3040,7.7,HCE
3041,7.7,HCE
3042,7.7,HCE
3043,7.7,HCE
3044,7.7,HCE
3045,7.7,HCE
3046,7.7,HCE
3047,7.7,HCE
3048,10.8,HPE
3049,10.8,HPE
3050,10.8,HPE
3051,10.8,HPE
3052,10.8,HPE
3053,10.8,HPE
3054,10.8,HPE
3055,10.8,HPE
3056,7.7,HCE
3057,7.7,HCE
3058,7.7,HCE
3059,7.7,HCE
3060,7.7,HCE
3061,7.7,HCE
3062,7.7,HCE
3063,7.7,HCE
3064,7.7,HCE
3065,7.7,HCE
3066,7.7,HCE
3067,7.7,HCE
3068,7.7,HCE
3069,7.7,HCE
3070,7.7,HCE
3071,7.7,HCE
3072,10.8,HPE
3073,10.8,HPE
3074,10.8,HPE
3075,10.8,HPE
3076,10.8,HPE
3077,10.8,HPE
3078,10.8,HPE
3079,10.8,HPE
3080,7.7,HCE
3081,7.7,HCE
3082,7.7,HCE
3083,7.7,HCE
3084,7.7,HCE
3085,7.7,HCE
3086,7.7,HCE
3087,7.7,HCE
3088,7.7,HCE
3089,7.7,HCE
3090,7.7,HCE
3091,7.7,HCE
3092,7.7,HCE
3093,7.7,HCE
3094,7.7,HCE
3095,7.7,HCE
3096,10.8,HPE
3097,10.8,HPE
3098,10.8,HPE
3099,10.8,HPE
3100,10.8,HPE
3101,10.8,HPE
3102,10.8,HPE
3103,10.8,HPE
3104,7.7,HCE
3105,7.7,HCE
3106,7.7,HCE
3107,7.7,HCE
3108,7.7,HCE
3109,7.7,HCE
3110,7.7,HCE
3111,7.7,HCE
3112,7.7,HCE
3113,7.7,HCE
3114,7.7,HCE
3115,7.7,HCE
3116,7.7,HCE
3117,7.7,HCE
3118,7.7,HCE
3119,7.7,HCE
3120,10.8,HPE
3121,10.8,HPE
3122,10.8,HPE
3123,10.8,HPE
3124,10.8,HPE
3125,10.8,HPE
3126,10.8,HPE
3127,10.8,HPE
3128,7.7,HCE
3129,7.7,HCE
3130,7.7,HCE
3131,7.7,HCE
3132,7.7,HCE
3133,7.7,HCE
3134,7.7,HCE
3135,7.7,HCE
3136,7.7,HCE
3137,7.7,HCE
3138,7.7,HCE
3139,7.7,HCE
3140,7.7,HCE
3141,7.7,HCE
3142,7.7,HCE
3143,7.7,HCE
3144,10.8,HPE
3145,10.8,HPE
3146,10.8,HPE
3147,10.8,HPE
3148,10.8,HPE
3149,10.8,HPE
3150,10.8,HPE
3151,10.8,HPE
3152,7.7,HCE
3153,7.7,HCE
3154,7.7,HCE
3155,7.7,HCE
3156,7.7,HCE
3157,7.7,HCE
3158,7.7,HCE
3159,7.7,HCE
3160,7.7,HCE
3161,7.7,HCE
3162,7.7,HCE
3163,7.7,HCE
3164,7.7,HCE
3165,7.7,HCE
3166,7.7,HCE
3167,7.7,HCE
3168,10.8,HPE
3169,10.8,HPE
3170,10.8,HPE
3171,10.8,HPE
3172,10.8,HPE
3173,10.8,HPE
3174,10.8,HPE
3175,10.8,HPE
3176,7.7,HCE
3177,7.7,HCE
3178,7.7,HCE
3179,7.7,HCE
3180,7.7,HCE
3181,7.7,HCE
3182,7.7,HCE
3183,7.7,HCE
3184,7.7,HCE
3185,7.7,HCE
3186,7.7,HCE
3187,7.7,HCE
3188,7.7,HCE
3189,7.7,HCE
3190,7.7,HCE
3191,7.7,HCE
3192,10.8,HPE
3193,10.8,HPE
3194,10.8,HPE
3195,10.8,HPE
3196,10.8,HPE
3197,10.8,HPE
3198,10.8,HPE
3199,10.8,HPE
3200,7.7,HCE
3201,7.7,HCE
3202,7.7,HCE
3203,7.7,HCE
3204,7.7,HCE
3205,7.7,HCE
3206,7.7,HCE
3207,7.7,HCE
3208,7.7,HCE
3209,7.7,HCE
3210,7.7,HCE
3211,7.7,HCE
3212,7.7,HCE
3213,7.7,HCE
3214,7.7,HCE
3215,7.7,HCE
3216,10.8,HPE
3217,10.8,HPE
3218,10.8,HPE
3219,10.8,HPE
3220,10.8,HPE
3221,10.8,HPE
3222,10.8,HPE
3223,10.8,HPE
3224,7.7,HCE
3225,7.7,HCE
3226,7.7,HCE
3227,7.7,HCE
3228,7.7,HCE
3229,7.7,HCE
3230,7.7,HCE
3231,7.7,HCE
3232,7.7,HCE
3233,7.7,HCE
3234,7.7,HCE
3235,7.7,HCE
3236,7.7,HCE
3237,7.7,HCE
3238,7.7,HCE
3239,7.7,HCE
3240,10.8,HPE
3241,10.8,HPE
3242,10.8,HPE
3243,10.8,HPE
3244,10.8,HPE
3245,10.8,HPE
3246,10.8,HPE
3247,10.8,HPE
3248,7.7,HCE
3249,7.7,HCE
3250,7.7,HCE
3251,7.7,HCE
3252,7.7,HCE
3253,7.7,HCE
3254,7.7,HCE
3255,7.7,HCE
3256,7.7,HCE
3257,7.7,HCE
3258,7.7,HCE
3259,7.7,HCE
3260,7.7,HCE
3261,7.7,HCE
3262,7.7,HCE
3263,7.7,HCE
3264,10.8,HPE
3265,10.8,HPE
3266,10.8,HPE
3267,10.8,HPE
3268,10.8,HPE
3269,10.8,HPE
3270,10.8,HPE
3271,10.8,HPE
3272,7.7,HCE
3273,7.7,HCE
3274,7.7,HCE
3275,7.7,HCE
3276,7.7,HCE
3277,7.7,HCE
3278,7.7,HCE
3279,7.7,HCE
3280,7.7,HCE
3281,7.7,HCE
3282,7.7,HCE
3283,7.7,HCE
3284,7.7,HCE
3285,7.7,HCE
3286,7.7,HCE
3287,7.7,HCE
3288,10.8,HPE
3289,10.8,HPE
3290,10.8,HPE
3291,10.8,HPE
3292,10.8,HPE
3293,10.8,HPE
3294,10.8,HPE
3295,10.8,HPE
3296,7.7,HCE
3297,7.7,HCE
3298,7.7,HCE
3299,7.7,HCE
3300,7.7,HCE
3301,7.7,HCE
3302,7.7,HCE
3303,7.7,HCE
3304,7.7,HCE
3305,7.7,HCE
3306,7.7,HCE
3307,7.7,HCE
3308,7.7,HCE
3309,7.7,HCE
3310,7.7,HCE
3311,7.7,HCE
3312,10.8,HPE
3313,10.8,HPE
3314,10.8,HPE
3315,10.8,HPE
3316,10.8,HPE
3317,10.8,HPE
3318,10.8,HPE
3319,10.8,HPE
3320,7.7,HCE
3321,7.7,HCE
3322,7.7,HCE
3323,7.7,HCE
3324,7.7,HCE
3325,7.7,HCE
3326,7.7,HCE
3327,7.7,HCE
3328,7.7,HCE
3329,7.7,HCE
3330,7.7,HCE
3331,7.7,HCE
3332,7.7,HCE
3333,7.7,HCE
3334,7.7,HCE
3335,7.7,HCE
3336,10.8,HPE
3337,10.8,HPE
3338,10.8,HPE
3339,10.8,HPE
3340,10.8,HPE
3341,10.8,HPE
3342,10.8,HPE
3343,10.8,HPE
3344,7.7,HCE
3345,7.7,HCE
3346,7.7,HCE
3347,7.7,HCE
3348,7.7,HCE
3349,7.7,HCE
3350,7.7,HCE
3351,7.7,HCE
3352,7.7,HCE
3353,7.7,HCE
3354,7.7,HCE
3355,7.7,HCE
3356,7.7,HCE
3357,7.7,HCE
3358,7.7,HCE
3359,7.7,HCE
3360,10.8,HPE
3361,10.8,HPE
3362,10.8,HPE
3363,10.8,HPE
3364,10.8,HPE
3365,10.8,HPE
3366,10.8,HPE
3367,10.8,HPE
3368,7.7,HCE
3369,7.7,HCE
3370,7.7,HCE
3371,7.7,HCE
3372,7.7,HCE
3373,7.7,HCE
3374,7.7,HCE
3375,7.7,HCE
3376,7.7,HCE
3377,7.7,HCE
3378,7.7,HCE
3379,7.7,HCE
3380,7.7,HCE
3381,7.7,HCE
3382,7.7,HCE
3383,7.7,HCE
3384,10.8,HPE
3385,10.8,HPE
3386,10.8,HPE
3387,10.8,HPE
3388,10.8,HPE
3389,10.8,HPE
3390,10.8,HPE
3391,10.8,HPE
3392,7.7,HCE
3393,7.7,HCE
3394,7.7,HCE
3395,7.7,HCE
3396,7.7,HCE
3397,7.7,HCE
3398,7.7,HCE
3399,7.7,HCE
3400,7.7,HCE
3401,7.7,HCE
3402,7.7,HCE
3403,7.7,HCE
3404,7.7,HCE
3405,7.7,HCE
3406,7.7,HCE
3407,7.7,HCE
3408,10.8,HPE
3409,10.8,HPE
3410,10.8,HPE
3411,10.8,HPE
3412,10.8,HPE
3413,10.8,HPE
3414,10.8,HPE
3415,10.8,HPE
3416,7.7,HCE
3417,7.7,HCE
3418,7.7,HCE
3419,7.7,HCE
3420,7.7,HCE
3421,7.7,HCE
3422,7.7,HCE
3423,7.7,HCE
3424,7.7,HCE
3425,7.7,HCE
3426,7.7,HCE
3427,7.7,HCE
3428,7.7,HCE
3429,7.7,HCE
3430,7.7,HCE
3431,7.7,HCE
3432,10.8,HPE
3433,10.8,HPE
3434,10.8,HPE
3435,10.8,HPE
3436,10.8,HPE
3437,10.8,HPE
3438,10.8,HPE
3439,10.8,HPE
3440,7.7,HCE
3441,7.7,HCE
3442,7.7,HCE
3443,7.7,HCE
3444,7.7,HCE
3445,7.7,HCE
3446,7.7,HCE
3447,7.7,HCE
3448,7.7,HCE
3449,7.7,HCE
3450,7.7,HCE
3451,7.7,HCE
3452,7.7,HCE
3453,7.7,HCE
3454,7.7,HCE
3455,7.7,HCE
3456,10.8,HPE
3457,10.8,HPE
3458,10.8,HPE
3459,10.8,HPE
3460,10.8,HPE
3461,10.8,HPE
3462,10.8,HPE
3463,10.8,HPE
3464,7.7,HCE
3465,7.7,HCE
3466,7.7,HCE
3467,7.7,HCE
3468,7.7,HCE
3469,7.7,HCE
3470,7.7,HCE
3471,7.7,HCE
3472,7.7,HCE
3473,7.7,HCE
3474,7.7,HCE
3475,7.7,HCE
3476,7.7,HCE
3477,7.7,HCE
3478,7.7,HCE
3479,7.7,HCE
3480,10.8,HPE
3481,10.8,HPE
3482,10.8,HPE
3483,10.8,HPE
3484,10.8,HPE
3485,10.8,HPE
3486,10.8,HPE
3487,10.8,HPE
3488,7.7,HCE
3489,7.7,HCE
3490,7.7,HCE
3491,7.7,HCE
3492,7.7,HCE
3493,7.7,HCE
3494,7.7,HCE
3495,7.7,HCE
3496,7.7,HCE
3497,7.7,HCE
3498,7.7,HCE
3499,7.7,HCE
3500,7.7,HCE
3501,7.7,HCE
3502,7.7,HCE
3503,7.7,HCE
3504,10.8,HPE
3505,10.8,HPE
3506,10.8,HPE
3507,10.8,HPE
3508,10.8,HPE
3509,10.8,HPE
3510,10.8,HPE
3511,10.8,HPE
3512,7.7,HCE
3513,7.7,HCE
3514,7.7,HCE
3515,7.7,HCE
3516,7.7,HCE
3517,7.7,HCE
3518,7.7,HCE
3519,7.7,HCE
3520,7.7,HCE
3521,7.7,HCE
3522,7.7,HCE
3523,7.7,HCE
3524,7.7,HCE
3525,7.7,HCE
3526,7.7,HCE
3527,7.7,HCE
3528,10.8,HPE
3529,10.8,HPE
3530,10.8,HPE
3531,10.8,HPE
3532,10.8,HPE
3533,10.8,HPE
3534,10.8,HPE
3535,10.8,HPE
3536,7.7,HCE
3537,7.7,HCE
3538,7.7,HCE
3539,7.7,HCE
3540,7.7,HCE
3541,7.7,HCE
3542,7.7,HCE
3543,7.7,HCE
3544,7.7,HCE
3545,7.7,HCE
3546,7.7,HCE
3547,7.7,HCE
3548,7.7,HCE
3549,7.7,HCE
3550,7.7,HCE
3551,7.7,HCE
3552,10.8,HPE
3553,10.8,HPE
3554,10.8,HPE
3555,10.8,HPE
3556,10.8,HPE
3557,10.8,HPE
3558,10.8,HPE
3559,10.8,HPE
3560,7.7,HCE
3561,7.7,HCE
3562,7.7,HCE
3563,7.7,HCE
3564,7.7,HCE
3565,7.7,HCE
3566,7.7,HCE
3567,7.7,HCE
3568,7.7,HCE
3569,7.7,HCE
3570,7.7,HCE
3571,7.7,HCE
3572,7.7,HCE
3573,7.7,HCE
3574,7.7,HCE
3575,7.7,HCE
3576,10.8,HPE
3577,10.8,HPE
3578,10.8,HPE
3579,10.8,HPE
3580,10.8,HPE
3581,10.8,HPE
3582,10.8,HPE
3583,10.8,HPE
3584,7.7,HCE
3585,7.7,HCE
3586,7.7,HCE
3587,7.7,HCE
3588,7.7,HCE
3589,7.7,HCE
3590,7.7,HCE
3591,7.7,HCE
3592,7.7,HCE
3593,7.7,HCE
3594,7.7,HCE
3595,7.7,HCE
3596,7.7,HCE
3597,7.7,HCE
3598,7.7,HCE
3599,7.7,HCE
3600,10.8,HPE
3601,10.8,HPE
3602,10.8,HPE
3603,10.8,HPE
3604,10.8,HPE
3605,10.8,HPE
3606,10.8,HPE
3607,10.8,HPE
3608,7.7,HCE
3609,7.7,HCE
3610,7.7,HCE
3611,7.7,HCE
3612,7.7,HCE
3613,7.7,HCE
3614,7.7,HCE
3615,7.7,HCE
3616,7.7,HCE
3617,7.7,HCE
3618,7.7,HCE
3619,7.7,HCE
3620,7.7,HCE
3621,7.7,HCE
3622,7.7,HCE
3623,7.7,HCE
3624,10.8,HPE
3625,10.8,HPE
3626,10.8,HPE
3627,10.8,HPE
3628,10.8,HPE
3629,10.8,HPE
3630,10.8,HPE
3631,10.8,HPE
3632,7.7,HCE
3633,7.7,HCE
3634,7.7,HCE
3635,7.7,HCE
3636,7.7,HCE
3637,7.7,HCE
3638,7.7,HCE
3639,7.7,HCE
3640,7.7,HCE
3641,7.7,HCE
3642,7.7,HCE
3643,7.7,HCE
3644,7.7,HCE
3645,7.7,HCE
3646,7.7,HCE
3647,7.7,HCE
3648,10.8,HPE
3649,10.8,HPE
3650,10.8,HPE
3651,10.8,HPE
3652,10.8,HPE
3653,10.8,HPE
3654,10.8,HPE
3655,10.8,HPE
3656,7.7,HCE
3657,7.7,HCE
3658,7.7,HCE
3659,7.7,HCE
3660,7.7,HCE
3661,7.7,HCE
3662,7.7,HCE
3663,7.7,HCE
3664,7.7,HCE
3665,7.7,HCE
3666,7.7,HCE
3667,7.7,HCE
3668,7.7,HCE
3669,7.7,HCE
3670,7.7,HCE
3671,7.7,HCE
3672,10.8,HPE
3673,10.8,HPE
3674,10.8,HPE
3675,10.8,HPE
3676,10.8,HPE
3677,10.8,HPE
3678,10.8,HPE
3679,10.8,HPE
3680,7.7,HCE
3681,7.7,HCE
3682,7.7,HCE
3683,7.7,HCE
3684,7.7,HCE
3685,7.7,HCE
3686,7.7,HCE
3687,7.7,HCE
3688,7.7,HCE
3689,7.7,HCE
3690,7.7,HCE
3691,7.7,HCE
3692,7.7,HCE
3693,7.7,HCE
3694,7.7,HCE
3695,7.7,HCE
3696,10.8,HPE
3697,10.8,HPE
3698,10.8,HPE
3699,10.8,HPE
3700,10.8,HPE
3701,10.8,HPE
3702,10.8,HPE
3703,10.8,HPE
3704,7.7,HCE
3705,7.7,HCE
3706,7.7,HCE
3707,7.7,HCE
3708,7.7,HCE
3709,7.7,HCE
3710,7.7,HCE
3711,7.7,HCE
3712,7.7,HCE
3713,7.7,HCE
3714,7.7,HCE
3715,7.7,HCE
3716,7.7,HCE
3717,7.7,HCE
3718,7.7,HCE
3719,7.7,HCE
3720,10.8,HPE
3721,10.8,HPE
3722,10.8,HPE
3723,10.8,HPE
3724,10.8,HPE
3725,10.8,HPE
3726,10.8,HPE
3727,10.8,HPE
3728,7.7,HCE
3729,7.7,HCE
3730,7.7,HCE
3731,7.7,HCE
3732,7.7,HCE
3733,7.7,HCE
3734,7.7,HCE
3735,7.7,HCE
3736,7.7,HCE
3737,7.7,HCE
3738,7.7,HCE
3739,7.7,HCE
3740,7.7,HCE
3741,7.7,HCE
3742,7.7,HCE
3743,7.7,HCE
3744,10.8,HPE
3745,10.8,HPE
3746,10.8,HPE
3747,10.8,HPE
3748,10.8,HPE
3749,10.8,HPE
3750,10.8,HPE
3751,10.8,HPE
3752,7.7,HCE
3753,7.7,HCE
3754,7.7,HCE
3755,7.7,HCE
3756,7.7,HCE
3757,7.7,HCE
3758,7.7,HCE
3759,7.7,HCE
3760,7.7,HCE
3761,7.7,HCE
3762,7.7,HCE
3763,7.7,HCE
3764,7.7,HCE
3765,7.7,HCE
3766,7.7,HCE
3767,7.7,HCE
3768,10.8,HPE
3769,10.8,HPE
3770,10.8,HPE
3771,10.8,HPE
3772,10.8,HPE
3773,10.8,HPE
3774,10.8,HPE
3775,10.8,HPE
3776,7.7,HCE
3777,7.7,HCE
3778,7.7,HCE
3779,7.7,HCE
3780,7.7,HCE
3781,7.7,HCE
3782,7.7,HCE
3783,7.7,HCE
3784,7.7,HCE
3785,7.7,HCE
3786,7.7,HCE
3787,7.7,HCE
3788,7.7,HCE
3789,7.7,HCE
3790,7.7,HCE
3791,7.7,HCE
3792,10.8,HPE
3793,10.8,HPE
3794,10.8,HPE
3795,10.8,HPE
3796,10.8,HPE
3797,10.8,HPE
3798,10.8,HPE
3799,10.8,HPE
3800,7.7,HCE
3801,7.7,HCE
3802,7.7,HCE
3803,7.7,HCE
3804,7.7,HCE
3805,7.7,HCE
3806,7.7,HCE
3807,7.7,HCE
3808,7.7,HCE
3809,7.7,HCE
3810,7.7,HCE
3811,7.7,HCE
3812,7.7,HCE
3813,7.7,HCE
3814,7.7,HCE
3815,7.7,HCE
3816,10.8,HPE
3817,10.8,HPE
3818,10.8,HPE
3819,10.8,HPE
3820,10.8,HPE
3821,10.8,HPE
3822,10.8,HPE
3823,10.8,HPE
3824,7.7,HCE
3825,7.7,HCE
3826,7.7,HCE
3827,7.7,HCE
3828,7.7,HCE
3829,7.7,HCE
3830,7.7,HCE
3831,7.7,HCE
3832,7.7,HCE
3833,7.7,HCE
3834,7.7,HCE
3835,7.7,HCE
3836,7.7,HCE
3837,7.7,HCE
3838,7.7,HCE
3839,7.7,HCE
3840,10.8,HPE
3841,10.8,HPE
3842,10.8,HPE
3843,10.8,HPE
3844,10.8,HPE
3845,10.8,HPE
3846,10.8,HPE
3847,10.8,HPE
3848,7.7,HCE
3849,7.7,HCE
3850,7.7,HCE
3851,7.7,HCE
3852,7.7,HCE
3853,7.7,HCE
3854,7.7,HCE
3855,7.7,HCE
3856,7.7,HCE
3857,7.7,HCE
3858,7.7,HCE
3859,7.7,HCE
3860,7.7,HCE
3861,7.7,HCE
3862,7.7,HCE
3863,7.7,HCE
3864,10.8,HPE
3865,10.8,HPE
3866,10.8,HPE
3867,10.8,HPE
3868,10.8,HPE
3869,10.8,HPE
3870,10.8,HPE
3871,10.8,HPE
3872,7.7,HCE
3873,7.7,HCE
3874,7.7,HCE
3875,7.7,HCE
3876,7.7,HCE
3877,7.7,HCE
3878,7.7,HCE
3879,7.7,HCE
3880,7.7,HCE
3881,7.7,HCE
3882,7.7,HCE
3883,7.7,HCE
3884,7.7,HCE
3885,7.7,HCE
3886,7.7,HCE
3887,7.7,HCE
3888,10.8,HPE
3889,10.8,HPE
3890,10.8,HPE
3891,10.8,HPE
3892,10.8,HPE
3893,10.8,HPE
3894,10.8,HPE
3895,10.8,HPE
3896,7.7,HCE
3897,7.7,HCE
3898,7.7,HCE
3899,7.7,HCE
3900,7.7,HCE
3901,7.7,HCE
3902,7.7,HCE
3903,7.7,HCE
3904,7.7,HCE
3905,7.7,HCE
3906,7.7,HCE
3907,7.7,HCE
3908,7.7,HCE
3909,7.7,HCE
3910,7.7,HCE
3911,7.7,HCE
3912,10.8,HPE
3913,10.8,HPE
3914,10.8,HPE
3915,10.8,HPE
3916,10.8,HPE
3917,10.8,HPE
3918,10.8,HPE
3919,10.8,HPE
3920,7.7,HCE
3921,7.7,HCE
3922,7.7,HCE
3923,7.7,HCE
3924,7.7,HCE
3925,7.7,HCE
3926,7.7,HCE
3927,7.7,HCE
3928,7.7,HCE
3929,7.7,HCE
3930,7.7,HCE
3931,7.7,HCE
3932,7.7,HCE
3933,7.7,HCE
3934,7.7,HCE
3935,7.7,HCE
3936,10.8,HPE
3937,10.8,HPE
3938,10.8,HPE
3939,10.8,HPE
3940,10.8,HPE
3941,10.8,HPE
3942,10.8,HPE
3943,10.8,HPE
3944,7.7,HCE
