,YEAR_invest,TECHNOLOGIES,TECHNOLOGIES,transInvest_Dvar
598,2020,HydroRiver,WindOffShore,0.0
599,2020,HydroRiver,electrolysis_AEL,0.0
600,2020,HydroRiver,curtailment,0.0
601,2020,HydroRiver,TAC_H2,0.0
602,2020,HydroRiver,CCG,0.0
603,2020,HydroRiver,OldNuke,0.0
604,2020,HydroRiver,Coal_p,0.0
605,2020,HydroRiver,Solar,0.0
606,2020,HydroRiver,HydroReservoir,0.0
607,2020,HydroRiver,WindOnShore,0.0
608,2020,WindOffShore,IntercoOut,0.0
609,2020,WindOffShore,CCG_H2,0.0
610,2020,WindOffShore,TAC,0.0
611,2020,WindOffShore,NewNuke,0.0
612,2020,WindOffShore,IntercoIn,0.0
613,2020,WindOffShore,HydroRiver,0.0
614,2020,WindOffShore,WindOffShore,0.0
615,2020,WindOffShore,electrolysis_AEL,0.0
616,2020,WindOffShore,curtailment,0.0
617,2020,WindOffShore,TAC_H2,0.0
618,2020,WindOffShore,CCG,0.0
619,2020,WindOffShore,OldNuke,0.0
620,2020,WindOffShore,Coal_p,0.0
621,2020,WindOffShore,Solar,0.0
622,2020,WindOffShore,HydroReservoir,0.0
623,2020,WindOffShore,WindOnShore,0.0
624,2020,electrolysis_AEL,IntercoOut,0.0
625,2020,electrolysis_AEL,CCG_H2,0.0
626,2020,electrolysis_AEL,TAC,0.0
627,2020,electrolysis_AEL,NewNuke,0.0
628,2020,electrolysis_AEL,IntercoIn,0.0
629,2020,electrolysis_AEL,HydroRiver,0.0
630,2020,electrolysis_AEL,WindOffShore,0.0
631,2020,electrolysis_AEL,electrolysis_AEL,0.0
