TIMESTAMP,RESOURCES,importCost,emission
6761,gazNat,8.4,203.5
6762,gazNat,8.4,203.5
6763,gazNat,8.4,203.5
6764,gazNat,8.4,203.5
6765,gazNat,8.4,203.5
6766,gazNat,8.4,203.5
6767,gazNat,8.4,203.5
6768,gazNat,8.4,203.5
6769,gazNat,8.4,203.5
6770,gazNat,10.15,203.5
6771,gazNat,10.15,203.5
6772,gazNat,10.15,203.5
6773,gazNat,10.15,203.5
6774,gazNat,10.15,203.5
6775,gazNat,10.15,203.5
6776,gazNat,10.15,203.5
6777,gazNat,10.15,203.5
6778,gazNat,10.15,203.5
6779,gazNat,10.15,203.5
6780,gazNat,10.15,203.5
6781,gazNat,10.15,203.5
6782,gazNat,10.15,203.5
6783,gazNat,10.15,203.5
6784,gazNat,10.15,203.5
6785,gazNat,10.15,203.5
6786,gazNat,10.15,203.5
6787,gazNat,10.15,203.5
6788,gazNat,10.15,203.5
6789,gazNat,10.15,203.5
6790,gazNat,10.15,203.5
6791,gazNat,10.15,203.5
6792,gazNat,10.15,203.5
6793,gazNat,10.15,203.5
6794,gazNat,10.15,203.5
6795,gazNat,10.15,203.5
6796,gazNat,10.15,203.5
6797,gazNat,10.15,203.5
6798,gazNat,10.15,203.5
6799,gazNat,10.15,203.5
6800,gazNat,10.15,203.5
6801,gazNat,10.15,203.5
6802,gazNat,10.15,203.5
6803,gazNat,10.15,203.5
6804,gazNat,10.15,203.5
6805,gazNat,10.15,203.5
6806,gazNat,10.15,203.5
6807,gazNat,10.15,203.5
6808,gazNat,10.15,203.5
6809,gazNat,10.15,203.5
6810,gazNat,10.15,203.5
6811,gazNat,10.15,203.5
6812,gazNat,10.15,203.5
6813,gazNat,10.15,203.5
6814,gazNat,10.15,203.5
6815,gazNat,10.15,203.5
6816,gazNat,10.15,203.5
6817,gazNat,10.15,203.5
6818,gazNat,10.15,203.5
6819,gazNat,10.15,203.5
6820,gazNat,10.15,203.5
6821,gazNat,10.15,203.5
6822,gazNat,10.15,203.5
6823,gazNat,10.15,203.5
6824,gazNat,10.15,203.5
6825,gazNat,10.15,203.5
6826,gazNat,10.15,203.5
6827,gazNat,10.15,203.5
6828,gazNat,10.15,203.5
6829,gazNat,10.15,203.5
6830,gazNat,10.15,203.5
6831,gazNat,10.15,203.5
6832,gazNat,10.15,203.5
6833,gazNat,10.15,203.5
6834,gazNat,10.15,203.5
6835,gazNat,10.15,203.5
6836,gazNat,10.15,203.5
6837,gazNat,10.15,203.5
6838,gazNat,10.15,203.5
6839,gazNat,10.15,203.5
6840,gazNat,10.15,203.5
6841,gazNat,10.15,203.5
6842,gazNat,10.04,203.5
6843,gazNat,10.04,203.5
6844,gazNat,10.04,203.5
6845,gazNat,10.04,203.5
6846,gazNat,10.04,203.5
6847,gazNat,10.04,203.5
6848,gazNat,10.04,203.5
6849,gazNat,10.04,203.5
6850,gazNat,10.04,203.5
6851,gazNat,10.04,203.5
6852,gazNat,10.04,203.5
6853,gazNat,10.04,203.5
6854,gazNat,10.04,203.5
6855,gazNat,10.04,203.5
6856,gazNat,10.04,203.5
6857,gazNat,10.04,203.5
6858,gazNat,10.04,203.5
6859,gazNat,10.04,203.5
6860,gazNat,10.04,203.5
6861,gazNat,10.04,203.5
6862,gazNat,10.04,203.5
6863,gazNat,10.04,203.5
6864,gazNat,10.04,203.5
6865,gazNat,10.04,203.5
6866,gazNat,10.04,203.5
6867,gazNat,10.04,203.5
6868,gazNat,10.04,203.5
6869,gazNat,10.04,203.5
6870,gazNat,10.04,203.5
6871,gazNat,10.04,203.5
6872,gazNat,10.04,203.5
6873,gazNat,10.04,203.5
6874,gazNat,10.04,203.5
6875,gazNat,10.04,203.5
6876,gazNat,10.04,203.5
6877,gazNat,10.04,203.5
6878,gazNat,10.04,203.5
6879,gazNat,10.04,203.5
6880,gazNat,10.04,203.5
6881,gazNat,10.04,203.5
6882,gazNat,10.04,203.5
6883,gazNat,10.04,203.5
6884,gazNat,10.04,203.5
6885,gazNat,10.04,203.5
6886,gazNat,10.04,203.5
6887,gazNat,10.04,203.5
6888,gazNat,10.04,203.5
6889,gazNat,10.04,203.5
6890,gazNat,10.04,203.5
6891,gazNat,10.04,203.5
6892,gazNat,10.04,203.5
6893,gazNat,10.04,203.5
6894,gazNat,10.04,203.5
6895,gazNat,10.04,203.5
6896,gazNat,10.04,203.5
6897,gazNat,10.04,203.5
6898,gazNat,10.04,203.5
6899,gazNat,10.04,203.5
6900,gazNat,10.04,203.5
6901,gazNat,10.04,203.5
6902,gazNat,10.04,203.5
6903,gazNat,10.04,203.5
6904,gazNat,10.04,203.5
6905,gazNat,10.04,203.5
6906,gazNat,10.04,203.5
6907,gazNat,10.04,203.5
6908,gazNat,10.04,203.5
6909,gazNat,10.04,203.5
6910,gazNat,10.04,203.5
6911,gazNat,10.04,203.5
6912,gazNat,10.04,203.5
6913,gazNat,10.04,203.5
6914,gazNat,10.04,203.5
6915,gazNat,10.04,203.5
6916,gazNat,10.04,203.5
6917,gazNat,10.04,203.5
6918,gazNat,10.04,203.5
6919,gazNat,10.04,203.5
6920,gazNat,10.04,203.5
6921,gazNat,10.04,203.5
6922,gazNat,10.04,203.5
6923,gazNat,10.04,203.5
6924,gazNat,10.04,203.5
6925,gazNat,10.04,203.5
6926,gazNat,10.04,203.5
6927,gazNat,10.04,203.5
6928,gazNat,10.04,203.5
6929,gazNat,10.04,203.5
6930,gazNat,10.04,203.5
6931,gazNat,10.04,203.5
6932,gazNat,10.04,203.5
6933,gazNat,10.04,203.5
6934,gazNat,10.04,203.5
6935,gazNat,10.04,203.5
6936,gazNat,10.04,203.5
6937,gazNat,10.04,203.5
6938,gazNat,10.52,203.5
6939,gazNat,10.52,203.5
6940,gazNat,10.52,203.5
6941,gazNat,10.52,203.5
6942,gazNat,10.52,203.5
6943,gazNat,10.52,203.5
6944,gazNat,10.52,203.5
6945,gazNat,10.52,203.5
6946,gazNat,10.52,203.5
6947,gazNat,10.52,203.5
6948,gazNat,10.52,203.5
6949,gazNat,10.52,203.5
6950,gazNat,10.52,203.5
6951,gazNat,10.52,203.5
6952,gazNat,10.52,203.5
6953,gazNat,10.52,203.5
6954,gazNat,10.52,203.5
6955,gazNat,10.52,203.5
6956,gazNat,10.52,203.5
6957,gazNat,10.52,203.5
6958,gazNat,10.52,203.5
6959,gazNat,10.52,203.5
6960,gazNat,10.52,203.5
6961,gazNat,10.52,203.5
6962,gazNat,10.52,203.5
6963,gazNat,10.52,203.5
6964,gazNat,10.52,203.5
6965,gazNat,10.52,203.5
6966,gazNat,10.52,203.5
6967,gazNat,10.52,203.5
6968,gazNat,10.52,203.5
6969,gazNat,10.52,203.5
6970,gazNat,10.52,203.5
6971,gazNat,10.52,203.5
6972,gazNat,10.52,203.5
6973,gazNat,10.52,203.5
6974,gazNat,10.52,203.5
6975,gazNat,10.52,203.5
6976,gazNat,10.52,203.5
6977,gazNat,10.52,203.5
6978,gazNat,10.52,203.5
6979,gazNat,10.52,203.5
6980,gazNat,10.52,203.5
6981,gazNat,10.52,203.5
6982,gazNat,10.52,203.5
6983,gazNat,10.52,203.5
6984,gazNat,10.52,203.5
6985,gazNat,10.52,203.5
6986,gazNat,10.2,203.5
6987,gazNat,10.2,203.5
6988,gazNat,10.2,203.5
6989,gazNat,10.2,203.5
6990,gazNat,10.2,203.5
6991,gazNat,10.2,203.5
6992,gazNat,10.2,203.5
6993,gazNat,10.2,203.5
6994,gazNat,10.2,203.5
6995,gazNat,10.2,203.5
6996,gazNat,10.2,203.5
6997,gazNat,10.2,203.5
6998,gazNat,10.2,203.5
6999,gazNat,10.2,203.5
7000,gazNat,10.2,203.5
7001,gazNat,10.2,203.5
7002,gazNat,10.2,203.5
7003,gazNat,10.2,203.5
7004,gazNat,10.2,203.5
7005,gazNat,10.2,203.5
7006,gazNat,10.2,203.5
7007,gazNat,10.2,203.5
7008,gazNat,10.2,203.5
7009,gazNat,10.2,203.5
7010,gazNat,11.11,203.5
7011,gazNat,11.11,203.5
7012,gazNat,11.11,203.5
7013,gazNat,11.11,203.5
7014,gazNat,11.11,203.5
7015,gazNat,11.11,203.5
7016,gazNat,11.11,203.5
7017,gazNat,11.11,203.5
7018,gazNat,11.11,203.5
7019,gazNat,11.11,203.5
7020,gazNat,11.11,203.5
7021,gazNat,11.11,203.5
7022,gazNat,11.11,203.5
7023,gazNat,11.11,203.5
7024,gazNat,11.11,203.5
7025,gazNat,11.11,203.5
7026,gazNat,11.11,203.5
7027,gazNat,11.11,203.5
7028,gazNat,11.11,203.5
7029,gazNat,11.11,203.5
7030,gazNat,11.11,203.5
7031,gazNat,11.11,203.5
7032,gazNat,11.11,203.5
7033,gazNat,11.11,203.5
7034,gazNat,11.11,203.5
7035,gazNat,11.11,203.5
7036,gazNat,11.11,203.5
7037,gazNat,11.11,203.5
7038,gazNat,11.11,203.5
7039,gazNat,11.11,203.5
7040,gazNat,11.11,203.5
7041,gazNat,11.11,203.5
7042,gazNat,11.11,203.5
7043,gazNat,11.11,203.5
7044,gazNat,11.11,203.5
7045,gazNat,11.11,203.5
7046,gazNat,11.11,203.5
7047,gazNat,11.11,203.5
7048,gazNat,11.11,203.5
7049,gazNat,11.11,203.5
7050,gazNat,11.11,203.5
7051,gazNat,11.11,203.5
7052,gazNat,11.11,203.5
7053,gazNat,11.11,203.5
7054,gazNat,11.11,203.5
7055,gazNat,11.11,203.5
7056,gazNat,11.11,203.5
7057,gazNat,11.11,203.5
7058,gazNat,9.99,203.5
7059,gazNat,9.99,203.5
7060,gazNat,9.99,203.5
7061,gazNat,9.99,203.5
7062,gazNat,9.99,203.5
7063,gazNat,9.99,203.5
7064,gazNat,9.99,203.5
7065,gazNat,9.99,203.5
7066,gazNat,9.99,203.5
7067,gazNat,9.99,203.5
7068,gazNat,9.99,203.5
7069,gazNat,9.99,203.5
7070,gazNat,9.99,203.5
7071,gazNat,9.99,203.5
7072,gazNat,9.99,203.5
7073,gazNat,9.99,203.5
7074,gazNat,9.99,203.5
7075,gazNat,9.99,203.5
7076,gazNat,9.99,203.5
7077,gazNat,9.99,203.5
7078,gazNat,9.99,203.5
7079,gazNat,9.99,203.5
7080,gazNat,9.99,203.5
7081,gazNat,9.99,203.5
7082,gazNat,9.99,203.5
7083,gazNat,9.99,203.5
7084,gazNat,9.99,203.5
7085,gazNat,9.99,203.5
7086,gazNat,9.99,203.5
7087,gazNat,9.99,203.5
7088,gazNat,9.99,203.5
7089,gazNat,9.99,203.5
7090,gazNat,9.99,203.5
7091,gazNat,9.99,203.5
7092,gazNat,9.99,203.5
7093,gazNat,9.99,203.5
7094,gazNat,9.99,203.5
7095,gazNat,9.99,203.5
7096,gazNat,9.99,203.5
7097,gazNat,9.99,203.5
7098,gazNat,9.99,203.5
7099,gazNat,9.99,203.5
7100,gazNat,9.99,203.5
7101,gazNat,9.99,203.5
7102,gazNat,9.99,203.5
7103,gazNat,9.99,203.5
7104,gazNat,9.99,203.5
7105,gazNat,9.99,203.5
7106,gazNat,9.99,203.5
7107,gazNat,9.99,203.5
7108,gazNat,9.99,203.5
7109,gazNat,9.99,203.5
7110,gazNat,9.99,203.5
7111,gazNat,9.99,203.5
7112,gazNat,9.99,203.5
7113,gazNat,9.99,203.5
7114,gazNat,9.99,203.5
7115,gazNat,9.99,203.5
7116,gazNat,9.99,203.5
7117,gazNat,9.99,203.5
7118,gazNat,9.99,203.5
7119,gazNat,9.99,203.5
7120,gazNat,9.99,203.5
7121,gazNat,9.99,203.5
7122,gazNat,9.99,203.5
7123,gazNat,9.99,203.5
7124,gazNat,9.99,203.5
7125,gazNat,9.99,203.5
7126,gazNat,9.99,203.5
7127,gazNat,9.99,203.5
7128,gazNat,9.99,203.5
7129,gazNat,9.99,203.5
7130,gazNat,9.34,203.5
7131,gazNat,9.34,203.5
7132,gazNat,9.34,203.5
7133,gazNat,9.34,203.5
7134,gazNat,9.34,203.5
7135,gazNat,9.34,203.5
7136,gazNat,9.34,203.5
7137,gazNat,9.34,203.5
7138,gazNat,9.34,203.5
7139,gazNat,9.34,203.5
7140,gazNat,9.34,203.5
7141,gazNat,9.34,203.5
7142,gazNat,9.34,203.5
7143,gazNat,9.34,203.5
7144,gazNat,9.34,203.5
7145,gazNat,9.34,203.5
7146,gazNat,9.34,203.5
7147,gazNat,9.34,203.5
7148,gazNat,9.34,203.5
7149,gazNat,9.34,203.5
7150,gazNat,9.34,203.5
7151,gazNat,9.34,203.5
7152,gazNat,9.34,203.5
7153,gazNat,9.34,203.5
7154,gazNat,9.34,203.5
7155,gazNat,9.34,203.5
7156,gazNat,9.34,203.5
7157,gazNat,9.34,203.5
7158,gazNat,9.34,203.5
7159,gazNat,9.34,203.5
7160,gazNat,9.34,203.5
7161,gazNat,9.34,203.5
7162,gazNat,9.34,203.5
7163,gazNat,9.34,203.5
7164,gazNat,9.34,203.5
7165,gazNat,9.34,203.5
7166,gazNat,9.34,203.5
7167,gazNat,9.34,203.5
7168,gazNat,9.34,203.5
7169,gazNat,9.34,203.5
7170,gazNat,9.34,203.5
7171,gazNat,9.34,203.5
7172,gazNat,9.34,203.5
7173,gazNat,9.34,203.5
7174,gazNat,9.34,203.5
7175,gazNat,9.34,203.5
7176,gazNat,9.34,203.5
7177,gazNat,9.34,203.5
7178,gazNat,12.13,203.5
7179,gazNat,12.13,203.5
7180,gazNat,12.13,203.5
7181,gazNat,12.13,203.5
7182,gazNat,12.13,203.5
7183,gazNat,12.13,203.5
7184,gazNat,12.13,203.5
7185,gazNat,12.13,203.5
7186,gazNat,12.13,203.5
7187,gazNat,12.13,203.5
7188,gazNat,12.13,203.5
7189,gazNat,12.13,203.5
7190,gazNat,12.13,203.5
7191,gazNat,12.13,203.5
7192,gazNat,12.13,203.5
7193,gazNat,12.13,203.5
7194,gazNat,12.13,203.5
7195,gazNat,12.13,203.5
7196,gazNat,12.13,203.5
7197,gazNat,12.13,203.5
7198,gazNat,12.13,203.5
7199,gazNat,12.13,203.5
7200,gazNat,12.13,203.5
7201,gazNat,12.13,203.5
7202,gazNat,12.13,203.5
7203,gazNat,12.13,203.5
7204,gazNat,12.13,203.5
7205,gazNat,12.13,203.5
7206,gazNat,12.13,203.5
7207,gazNat,12.13,203.5
7208,gazNat,12.13,203.5
7209,gazNat,12.13,203.5
7210,gazNat,12.13,203.5
7211,gazNat,12.13,203.5
7212,gazNat,12.13,203.5
7213,gazNat,12.13,203.5
7214,gazNat,12.13,203.5
7215,gazNat,12.13,203.5
7216,gazNat,12.13,203.5
7217,gazNat,12.13,203.5
7218,gazNat,12.13,203.5
7219,gazNat,12.13,203.5
7220,gazNat,12.13,203.5
7221,gazNat,12.13,203.5
7222,gazNat,12.13,203.5
7223,gazNat,12.13,203.5
7224,gazNat,12.13,203.5
7225,gazNat,12.13,203.5
7226,gazNat,13.36,203.5
7227,gazNat,13.36,203.5
7228,gazNat,13.36,203.5
7229,gazNat,13.36,203.5
7230,gazNat,13.36,203.5
7231,gazNat,13.36,203.5
7232,gazNat,13.36,203.5
7233,gazNat,13.36,203.5
7234,gazNat,13.36,203.5
7235,gazNat,13.36,203.5
7236,gazNat,13.36,203.5
7237,gazNat,13.36,203.5
7238,gazNat,13.36,203.5
7239,gazNat,13.36,203.5
7240,gazNat,13.36,203.5
7241,gazNat,13.36,203.5
7242,gazNat,13.36,203.5
7243,gazNat,13.36,203.5
7244,gazNat,13.36,203.5
7245,gazNat,13.36,203.5
7246,gazNat,13.36,203.5
7247,gazNat,13.36,203.5
7248,gazNat,13.36,203.5
7249,gazNat,13.36,203.5
7250,gazNat,13.36,203.5
7251,gazNat,13.36,203.5
7252,gazNat,13.36,203.5
7253,gazNat,13.36,203.5
7254,gazNat,13.36,203.5
7255,gazNat,13.36,203.5
7256,gazNat,13.36,203.5
7257,gazNat,13.36,203.5
7258,gazNat,13.36,203.5
7259,gazNat,13.36,203.5
7260,gazNat,13.36,203.5
7261,gazNat,13.36,203.5
7262,gazNat,13.36,203.5
7263,gazNat,13.36,203.5
7264,gazNat,13.36,203.5
7265,gazNat,13.36,203.5
7266,gazNat,13.36,203.5
7267,gazNat,13.36,203.5
7268,gazNat,13.36,203.5
7269,gazNat,13.36,203.5
7270,gazNat,13.36,203.5
7271,gazNat,13.36,203.5
7272,gazNat,13.36,203.5
7273,gazNat,13.36,203.5
7274,gazNat,9.41,203.5
7275,gazNat,9.41,203.5
7276,gazNat,9.41,203.5
7277,gazNat,9.41,203.5
7278,gazNat,9.41,203.5
7279,gazNat,9.41,203.5
7280,gazNat,9.41,203.5
7281,gazNat,9.41,203.5
7282,gazNat,9.41,203.5
7283,gazNat,9.41,203.5
7284,gazNat,9.41,203.5
7285,gazNat,9.41,203.5
7286,gazNat,9.41,203.5
7287,gazNat,9.41,203.5
7288,gazNat,9.41,203.5
7289,gazNat,9.41,203.5
7290,gazNat,9.41,203.5
7291,gazNat,9.41,203.5
7292,gazNat,9.41,203.5
7293,gazNat,9.41,203.5
7294,gazNat,9.41,203.5
7295,gazNat,9.41,203.5
7296,gazNat,9.41,203.5
7297,gazNat,9.41,203.5
7298,gazNat,14.76,203.5
7299,gazNat,14.76,203.5
7300,gazNat,14.76,203.5
7301,gazNat,14.76,203.5
7302,gazNat,14.76,203.5
7303,gazNat,14.76,203.5
7304,gazNat,14.76,203.5
7305,gazNat,14.76,203.5
7306,gazNat,14.76,203.5
7307,gazNat,14.76,203.5
7308,gazNat,14.76,203.5
7309,gazNat,14.76,203.5
7310,gazNat,14.76,203.5
7311,gazNat,14.76,203.5
7312,gazNat,14.76,203.5
7313,gazNat,14.76,203.5
7314,gazNat,14.76,203.5
7315,gazNat,14.76,203.5
7316,gazNat,14.76,203.5
7317,gazNat,14.76,203.5
7318,gazNat,14.76,203.5
7319,gazNat,14.76,203.5
7320,gazNat,14.76,203.5
7321,gazNat,14.76,203.5
7322,gazNat,12.1,203.5
7323,gazNat,12.1,203.5
7324,gazNat,12.1,203.5
7325,gazNat,12.1,203.5
7326,gazNat,12.1,203.5
7327,gazNat,12.1,203.5
7328,gazNat,12.1,203.5
7329,gazNat,12.1,203.5
7330,gazNat,12.1,203.5
7331,gazNat,12.1,203.5
7332,gazNat,12.1,203.5
7333,gazNat,12.1,203.5
7334,gazNat,12.1,203.5
7335,gazNat,12.1,203.5
7336,gazNat,12.1,203.5
7337,gazNat,12.1,203.5
7338,gazNat,12.1,203.5
7339,gazNat,12.1,203.5
7340,gazNat,12.1,203.5
7341,gazNat,12.1,203.5
7342,gazNat,12.1,203.5
7343,gazNat,12.1,203.5
7344,gazNat,12.1,203.5
7345,gazNat,12.1,203.5
7346,gazNat,12.1,203.5
7347,gazNat,12.1,203.5
7348,gazNat,12.1,203.5
7349,gazNat,12.1,203.5
7350,gazNat,12.1,203.5
7351,gazNat,12.1,203.5
7352,gazNat,12.1,203.5
7353,gazNat,12.1,203.5
7354,gazNat,12.1,203.5
7355,gazNat,12.1,203.5
7356,gazNat,12.1,203.5
7357,gazNat,12.1,203.5
7358,gazNat,12.1,203.5
7359,gazNat,12.1,203.5
7360,gazNat,12.1,203.5
7361,gazNat,12.1,203.5
7362,gazNat,12.1,203.5
7363,gazNat,12.1,203.5
7364,gazNat,12.1,203.5
7365,gazNat,12.1,203.5
7366,gazNat,12.1,203.5
7367,gazNat,12.1,203.5
7368,gazNat,12.1,203.5
7369,gazNat,12.1,203.5
7370,gazNat,14.54,203.5
7371,gazNat,14.54,203.5
7372,gazNat,14.54,203.5
7373,gazNat,14.54,203.5
7374,gazNat,14.54,203.5
7375,gazNat,14.54,203.5
7376,gazNat,14.54,203.5
7377,gazNat,14.54,203.5
7378,gazNat,14.54,203.5
7379,gazNat,14.54,203.5
7380,gazNat,14.54,203.5
7381,gazNat,14.54,203.5
7382,gazNat,14.54,203.5
7383,gazNat,14.54,203.5
7384,gazNat,14.54,203.5
7385,gazNat,14.54,203.5
7386,gazNat,14.54,203.5
7387,gazNat,14.54,203.5
7388,gazNat,14.54,203.5
7389,gazNat,14.54,203.5
7390,gazNat,14.54,203.5
7391,gazNat,14.54,203.5
7392,gazNat,14.54,203.5
7393,gazNat,14.54,203.5
7394,gazNat,13.56,203.5
7395,gazNat,13.56,203.5
7396,gazNat,13.56,203.5
7397,gazNat,13.56,203.5
7398,gazNat,13.56,203.5
7399,gazNat,13.56,203.5
7400,gazNat,13.56,203.5
7401,gazNat,13.56,203.5
7402,gazNat,13.56,203.5
7403,gazNat,13.56,203.5
7404,gazNat,13.56,203.5
7405,gazNat,13.56,203.5
7406,gazNat,13.56,203.5
7407,gazNat,13.56,203.5
7408,gazNat,13.56,203.5
7409,gazNat,13.56,203.5
7410,gazNat,13.56,203.5
7411,gazNat,13.56,203.5
7412,gazNat,13.56,203.5
7413,gazNat,13.56,203.5
7414,gazNat,13.56,203.5
7415,gazNat,13.56,203.5
7416,gazNat,13.56,203.5
7417,gazNat,13.56,203.5
7418,gazNat,13.56,203.5
7419,gazNat,13.56,203.5
7420,gazNat,13.56,203.5
7421,gazNat,13.56,203.5
7422,gazNat,13.56,203.5
7423,gazNat,13.56,203.5
7424,gazNat,13.56,203.5
7425,gazNat,13.56,203.5
7426,gazNat,13.56,203.5
7427,gazNat,13.56,203.5
7428,gazNat,13.56,203.5
7429,gazNat,13.56,203.5
7430,gazNat,13.56,203.5
7431,gazNat,13.56,203.5
7432,gazNat,13.56,203.5
7433,gazNat,13.56,203.5
7434,gazNat,13.56,203.5
7435,gazNat,13.56,203.5
7436,gazNat,13.56,203.5
7437,gazNat,13.56,203.5
7438,gazNat,13.56,203.5
7439,gazNat,13.56,203.5
7440,gazNat,13.56,203.5
7441,gazNat,13.56,203.5
7442,gazNat,14.81,203.5
7443,gazNat,14.81,203.5
7444,gazNat,14.81,203.5
7445,gazNat,14.81,203.5
7446,gazNat,14.81,203.5
7447,gazNat,14.81,203.5
7448,gazNat,14.81,203.5
7449,gazNat,14.81,203.5
7450,gazNat,14.81,203.5
7451,gazNat,14.81,203.5
7452,gazNat,14.81,203.5
7453,gazNat,14.81,203.5
7454,gazNat,14.81,203.5
7455,gazNat,14.81,203.5
7456,gazNat,14.81,203.5
7457,gazNat,14.81,203.5
7458,gazNat,14.81,203.5
7459,gazNat,14.81,203.5
7460,gazNat,14.81,203.5
7461,gazNat,14.81,203.5
7462,gazNat,14.81,203.5
7463,gazNat,14.81,203.5
7464,gazNat,14.81,203.5
7465,gazNat,14.81,203.5
7466,gazNat,14.81,203.5
7467,gazNat,14.81,203.5
7468,gazNat,14.81,203.5
7469,gazNat,14.81,203.5
7470,gazNat,14.81,203.5
7471,gazNat,14.81,203.5
7472,gazNat,14.81,203.5
7473,gazNat,14.81,203.5
7474,gazNat,14.81,203.5
7475,gazNat,14.81,203.5
7476,gazNat,14.81,203.5
7477,gazNat,14.81,203.5
7478,gazNat,14.81,203.5
7479,gazNat,14.81,203.5
7480,gazNat,14.81,203.5
7481,gazNat,14.81,203.5
7482,gazNat,14.81,203.5
7483,gazNat,14.81,203.5
7484,gazNat,14.81,203.5
7485,gazNat,14.81,203.5
7486,gazNat,14.81,203.5
7487,gazNat,14.81,203.5
7488,gazNat,14.81,203.5
7489,gazNat,14.81,203.5
7490,gazNat,14.57,203.5
7491,gazNat,14.57,203.5
7492,gazNat,14.57,203.5
7493,gazNat,14.57,203.5
7494,gazNat,14.57,203.5
7495,gazNat,14.57,203.5
7496,gazNat,14.57,203.5
7497,gazNat,14.57,203.5
7498,gazNat,14.57,203.5
7499,gazNat,14.57,203.5
7500,gazNat,14.57,203.5
7501,gazNat,14.57,203.5
7502,gazNat,14.57,203.5
7503,gazNat,14.57,203.5
7504,gazNat,14.57,203.5
7505,gazNat,14.57,203.5
7506,gazNat,14.57,203.5
7507,gazNat,14.57,203.5
7508,gazNat,14.57,203.5
7509,gazNat,14.57,203.5
7510,gazNat,14.57,203.5
7511,gazNat,14.57,203.5
7512,gazNat,14.57,203.5
7513,gazNat,14.57,203.5
7514,gazNat,14.57,203.5
7515,gazNat,14.57,203.5
7516,gazNat,14.57,203.5
7517,gazNat,14.57,203.5
7518,gazNat,14.57,203.5
7519,gazNat,14.57,203.5
7520,gazNat,14.57,203.5
7521,gazNat,14.57,203.5
7522,gazNat,14.57,203.5
7523,gazNat,14.57,203.5
7524,gazNat,14.57,203.5
7525,gazNat,14.57,203.5
7526,gazNat,14.57,203.5
7527,gazNat,14.57,203.5
7528,gazNat,14.57,203.5
7529,gazNat,14.57,203.5
7530,gazNat,14.57,203.5
7531,gazNat,14.57,203.5
7532,gazNat,14.57,203.5
7533,gazNat,14.57,203.5
7534,gazNat,14.57,203.5
7535,gazNat,14.57,203.5
7536,gazNat,14.57,203.5
7537,gazNat,14.57,203.5
7538,gazNat,14.6,203.5
7539,gazNat,14.6,203.5
7540,gazNat,14.6,203.5
7541,gazNat,14.6,203.5
7542,gazNat,14.6,203.5
7543,gazNat,14.6,203.5
7544,gazNat,14.6,203.5
7545,gazNat,14.6,203.5
7546,gazNat,14.6,203.5
7547,gazNat,14.6,203.5
7548,gazNat,14.6,203.5
7549,gazNat,14.6,203.5
7550,gazNat,14.6,203.5
7551,gazNat,14.6,203.5
7552,gazNat,14.6,203.5
7553,gazNat,14.6,203.5
7554,gazNat,14.6,203.5
7555,gazNat,14.6,203.5
7556,gazNat,14.6,203.5
7557,gazNat,14.6,203.5
7558,gazNat,14.6,203.5
7559,gazNat,14.6,203.5
7560,gazNat,14.6,203.5
7561,gazNat,14.6,203.5
7562,gazNat,14.6,203.5
7563,gazNat,14.6,203.5
7564,gazNat,14.6,203.5
7565,gazNat,14.6,203.5
7566,gazNat,14.6,203.5
7567,gazNat,14.6,203.5
7568,gazNat,14.6,203.5
7569,gazNat,14.6,203.5
7570,gazNat,14.6,203.5
7571,gazNat,14.6,203.5
7572,gazNat,14.6,203.5
7573,gazNat,14.6,203.5
7574,gazNat,14.6,203.5
7575,gazNat,14.6,203.5
7576,gazNat,14.6,203.5
7577,gazNat,14.6,203.5
7578,gazNat,14.6,203.5
7579,gazNat,14.6,203.5
7580,gazNat,14.6,203.5
7581,gazNat,14.6,203.5
7582,gazNat,14.6,203.5
7583,gazNat,14.6,203.5
7584,gazNat,14.6,203.5
7585,gazNat,14.6,203.5
7586,gazNat,15.35,203.5
7587,gazNat,15.35,203.5
7588,gazNat,15.35,203.5
7589,gazNat,15.35,203.5
7590,gazNat,15.35,203.5
7591,gazNat,15.35,203.5
7592,gazNat,15.35,203.5
7593,gazNat,15.35,203.5
7594,gazNat,15.35,203.5
7595,gazNat,15.35,203.5
7596,gazNat,15.35,203.5
7597,gazNat,15.35,203.5
7598,gazNat,15.35,203.5
7599,gazNat,15.35,203.5
7600,gazNat,15.35,203.5
7601,gazNat,15.35,203.5
7602,gazNat,15.35,203.5
7603,gazNat,15.35,203.5
7604,gazNat,15.35,203.5
7605,gazNat,15.35,203.5
7606,gazNat,15.35,203.5
7607,gazNat,15.35,203.5
7608,gazNat,15.35,203.5
7609,gazNat,15.35,203.5
7610,gazNat,15.35,203.5
7611,gazNat,15.35,203.5
7612,gazNat,15.35,203.5
7613,gazNat,15.35,203.5
7614,gazNat,15.35,203.5
7615,gazNat,15.35,203.5
7616,gazNat,15.35,203.5
7617,gazNat,15.35,203.5
7618,gazNat,15.35,203.5
7619,gazNat,15.35,203.5
7620,gazNat,15.35,203.5
7621,gazNat,15.35,203.5
7622,gazNat,15.35,203.5
7623,gazNat,15.35,203.5
7624,gazNat,15.35,203.5
7625,gazNat,15.35,203.5
7626,gazNat,15.35,203.5
7627,gazNat,15.35,203.5
7628,gazNat,15.35,203.5
7629,gazNat,15.35,203.5
7630,gazNat,15.35,203.5
7631,gazNat,15.35,203.5
7632,gazNat,15.35,203.5
7633,gazNat,15.35,203.5
