TIMESTAMP,RESOURCES,areaConsumption
3549,electricity,51821
3550,electricity,55394
3551,electricity,54188
3552,electricity,49158
3553,electricity,47957
3554,electricity,45703
3555,electricity,43938
3556,electricity,44247
3557,electricity,46646
3558,electricity,52113
3559,electricity,56318
3560,electricity,59013
3561,electricity,59903
3562,electricity,60086
3563,electricity,60895
3564,electricity,60618
3565,electricity,59297
3566,electricity,57708
3567,electricity,55749
3568,electricity,54608
3569,electricity,54275
3570,electricity,56288
3571,electricity,55070
3572,electricity,52707
3573,electricity,52373
3574,electricity,55819
3575,electricity,54565
3576,electricity,49521
3577,electricity,48443
3578,electricity,46184
3579,electricity,44266
3580,electricity,44346
3581,electricity,46692
3582,electricity,52703
3583,electricity,57210
3584,electricity,59291
3585,electricity,60277
3586,electricity,60670
3587,electricity,61638
3588,electricity,61249
3589,electricity,59959
3590,electricity,58234
3591,electricity,56793
3592,electricity,55439
3593,electricity,55283
3594,electricity,57552
3595,electricity,55868
3596,electricity,52828
3597,electricity,52311
3598,electricity,55675
3599,electricity,54488
3600,electricity,49352
3601,electricity,47909
3602,electricity,45614
3603,electricity,43537
3604,electricity,43711
3605,electricity,46174
3606,electricity,51824
3607,electricity,56459
3608,electricity,58736
3609,electricity,59395
3610,electricity,59669
3611,electricity,60218
3612,electricity,59896
3613,electricity,58250
3614,electricity,56612
3615,electricity,54579
3616,electricity,53112
3617,electricity,52869
3618,electricity,53833
3619,electricity,52399
3620,electricity,49870
3621,electricity,49811
3622,electricity,54049
3623,electricity,52553
3624,electricity,47469
3625,electricity,45738
3626,electricity,43019
3627,electricity,40745
3628,electricity,39814
3629,electricity,39857
3630,electricity,41133
3631,electricity,43472
3632,electricity,46795
3633,electricity,48750
3634,electricity,49360
3635,electricity,50162
3636,electricity,51256
3637,electricity,48386
3638,electricity,46435
3639,electricity,44576
3640,electricity,43322
3641,electricity,43643
3642,electricity,45175
3643,electricity,44604
3644,electricity,43062
3645,electricity,44060
3646,electricity,49025
3647,electricity,48628
3648,electricity,44036
3649,electricity,42625
3650,electricity,39791
3651,electricity,37187
3652,electricity,36173
3653,electricity,35331
3654,electricity,35648
3655,electricity,37168
3656,electricity,39752
3657,electricity,42180
3658,electricity,43625
3659,electricity,44964
3660,electricity,46480
3661,electricity,43169
3662,electricity,40977
3663,electricity,39124
3664,electricity,38393
3665,electricity,39044
3666,electricity,41506
3667,electricity,42731
3668,electricity,42262
3669,electricity,43197
3670,electricity,47874
3671,electricity,46892
3672,electricity,42637
3673,electricity,41544
3674,electricity,39429
3675,electricity,37794
3676,electricity,38495
3677,electricity,41289
3678,electricity,47189
3679,electricity,51916
3680,electricity,53650
3681,electricity,54463
3682,electricity,54687
3683,electricity,55475
3684,electricity,55476
3685,electricity,54328
3686,electricity,52778
3687,electricity,51128
3688,electricity,49675
3689,electricity,49321
3690,electricity,51198
3691,electricity,49927
3692,electricity,47223
3693,electricity,47075
3694,electricity,51365
3695,electricity,50131
3696,electricity,45134
3697,electricity,43953
3698,electricity,41775
3699,electricity,39894
3700,electricity,40294
3701,electricity,42489
3702,electricity,48099
3703,electricity,52560
3704,electricity,54173
3705,electricity,54605
3706,electricity,54806
3707,electricity,55380
3708,electricity,55303
3709,electricity,53891
3710,electricity,52816
3711,electricity,51234
3712,electricity,49802
3713,electricity,49240
3714,electricity,50753
3715,electricity,49313
3716,electricity,46501
3717,electricity,46576
3718,electricity,50795
3719,electricity,49742
3720,electricity,44431
3721,electricity,43129
3722,electricity,40880
3723,electricity,39084
3724,electricity,39332
3725,electricity,41399
3726,electricity,46309
3727,electricity,50590
3728,electricity,53057
3729,electricity,53947
3730,electricity,54295
3731,electricity,55150
3732,electricity,55052
3733,electricity,54246
3734,electricity,52999
3735,electricity,51410
3736,electricity,50290
3737,electricity,49665
3738,electricity,51007
3739,electricity,49518
3740,electricity,46475
3741,electricity,46390
3742,electricity,50626
3743,electricity,49381
3744,electricity,44181
3745,electricity,42692
3746,electricity,40509
3747,electricity,38322
3748,electricity,38396
3749,electricity,40018
3750,electricity,45454
3751,electricity,49914
3752,electricity,51966
3753,electricity,53175
3754,electricity,53690
3755,electricity,54675
3756,electricity,55003
3757,electricity,54067
3758,electricity,53254
3759,electricity,51710
3760,electricity,50457
3761,electricity,50152
3762,electricity,51106
3763,electricity,49182
3764,electricity,46114
3765,electricity,45978
3766,electricity,50163
3767,electricity,48843
3768,electricity,43585
3769,electricity,42001
3770,electricity,39728
3771,electricity,37649
3772,electricity,37698
3773,electricity,39316
3774,electricity,44667
3775,electricity,49128
3776,electricity,51427
3777,electricity,52809
3778,electricity,53250
3779,electricity,54275
3780,electricity,54740
3781,electricity,53297
3782,electricity,52268
3783,electricity,50506
3784,electricity,49468
3785,electricity,48874
3786,electricity,49193
3787,electricity,47238
3788,electricity,44502
3789,electricity,44856
3790,electricity,49447
3791,electricity,47860
3792,electricity,42311
3793,electricity,40630
3794,electricity,37699
3795,electricity,35445
3796,electricity,34828
3797,electricity,34213
3798,electricity,35479
3799,electricity,38319
3800,electricity,41648
3801,electricity,44108
3802,electricity,45187
3803,electricity,46555
3804,electricity,48098
3805,electricity,45633
3806,electricity,44304
3807,electricity,42558
3808,electricity,41829
3809,electricity,41851
3810,electricity,43189
3811,electricity,42428
3812,electricity,40710
3813,electricity,40821
3814,electricity,45780
3815,electricity,45114
3816,electricity,40290
3817,electricity,38710
3818,electricity,35930
3819,electricity,33712
3820,electricity,32705
3821,electricity,31745
3822,electricity,31843
3823,electricity,33440
3824,electricity,36290
3825,electricity,39102
3826,electricity,41209
3827,electricity,43189
3828,electricity,45053
3829,electricity,41708
3830,electricity,40150
3831,electricity,38589
3832,electricity,37939
3833,electricity,38480
3834,electricity,40979
3835,electricity,41930
3836,electricity,41074
3837,electricity,41418
3838,electricity,45653
3839,electricity,44717
3840,electricity,39900
3841,electricity,38641
3842,electricity,36401
3843,electricity,34731
3844,electricity,35362
3845,electricity,37949
3846,electricity,43596
3847,electricity,48608
3848,electricity,51209
3849,electricity,52684
3850,electricity,53214
3851,electricity,54390
3852,electricity,54445
3853,electricity,53316
3854,electricity,52178
3855,electricity,50693
3856,electricity,49429
3857,electricity,48872
3858,electricity,50595
3859,electricity,48972
3860,electricity,46154
3861,electricity,45434
3862,electricity,49644
3863,electricity,48155
3864,electricity,42983
3865,electricity,41580
3866,electricity,39329
3867,electricity,37685
3868,electricity,37902
3869,electricity,39679
3870,electricity,45171
3871,electricity,49824
3872,electricity,52109
3873,electricity,53366
3874,electricity,53885
3875,electricity,54830
3876,electricity,54768
3877,electricity,53598
3878,electricity,52854
3879,electricity,51393
3880,electricity,49952
3881,electricity,49656
3882,electricity,51083
3883,electricity,49390
3884,electricity,46431
3885,electricity,45739
3886,electricity,49959
3887,electricity,48335
3888,electricity,43124
3889,electricity,41652
3890,electricity,39410
3891,electricity,37438
3892,electricity,37675
3893,electricity,39413
3894,electricity,44414
3895,electricity,48803
3896,electricity,52125
3897,electricity,53677
3898,electricity,54418
3899,electricity,55633
3900,electricity,55271
3901,electricity,53868
3902,electricity,53400
3903,electricity,52107
3904,electricity,50912
3905,electricity,50383
3906,electricity,51715
3907,electricity,49792
3908,electricity,46706
3909,electricity,46131
3910,electricity,50104
3911,electricity,48701
3912,electricity,43428
3913,electricity,41966
3914,electricity,39648
3915,electricity,37778
3916,electricity,37679
3917,electricity,39296
3918,electricity,44235
3919,electricity,48894
3920,electricity,51790
3921,electricity,53236
3922,electricity,54294
3923,electricity,55613
3924,electricity,55485
3925,electricity,54423
3926,electricity,53594
3927,electricity,52225
3928,electricity,50592
3929,electricity,50075
3930,electricity,51151
3931,electricity,49213
3932,electricity,46454
3933,electricity,45405
3934,electricity,50170
3935,electricity,48594
3936,electricity,43125
3937,electricity,41841
3938,electricity,39572
3939,electricity,37971
3940,electricity,38169
3941,electricity,39797
3942,electricity,44984
3943,electricity,49615
3944,electricity,51777
3945,electricity,53234
3946,electricity,53530
3947,electricity,54189
3948,electricity,54369
3949,electricity,52623
3950,electricity,51455
3951,electricity,49802
3952,electricity,48360
3953,electricity,48290
3954,electricity,48837
3955,electricity,46868
3956,electricity,44338
3957,electricity,44181
3958,electricity,49289
3959,electricity,47862
3960,electricity,42492
3961,electricity,40738
3962,electricity,37897
3963,electricity,35585
3964,electricity,34637
3965,electricity,34466
3966,electricity,35885
3967,electricity,38488
3968,electricity,41901
3969,electricity,44398
3970,electricity,45346
3971,electricity,46506
3972,electricity,48005
3973,electricity,45510
3974,electricity,43938
3975,electricity,42197
3976,electricity,41360
3977,electricity,41489
3978,electricity,42675
3979,electricity,41806
3980,electricity,39927
3981,electricity,40146
3982,electricity,45979
3983,electricity,45421
3984,electricity,40593
3985,electricity,38840
3986,electricity,35959
3987,electricity,33701
3988,electricity,32803
3989,electricity,31664
3990,electricity,31945
3991,electricity,33654
3992,electricity,36486
3993,electricity,39216
3994,electricity,40731
3995,electricity,41981
3996,electricity,43775
3997,electricity,40777
3998,electricity,39271
3999,electricity,37803
4000,electricity,37206
4001,electricity,37846
4002,electricity,39719
4003,electricity,40716
4004,electricity,40184
4005,electricity,40853
4006,electricity,45938
4007,electricity,44610
4008,electricity,39646
4009,electricity,38318
4010,electricity,36133
4011,electricity,34381
4012,electricity,34915
4013,electricity,37350
4014,electricity,42784
4015,electricity,47661
4016,electricity,50627
4017,electricity,52633
4018,electricity,53579
4019,electricity,54946
4020,electricity,55099
4021,electricity,54358
4022,electricity,53516
4023,electricity,52376
4024,electricity,51104
4025,electricity,50760
4026,electricity,52120
4027,electricity,50266
4028,electricity,47215
4029,electricity,46071
4030,electricity,49869
4031,electricity,48138
4032,electricity,42797
4033,electricity,41663
4034,electricity,39349
4035,electricity,37654
4036,electricity,37805
4037,electricity,39482
4038,electricity,44734
4039,electricity,49521
4040,electricity,52303
4041,electricity,53977
4042,electricity,55104
4043,electricity,56165
4044,electricity,56361
4045,electricity,55433
4046,electricity,54852
4047,electricity,53496
4048,electricity,52335
4049,electricity,51670
4050,electricity,52131
4051,electricity,50168
4052,electricity,47247
4053,electricity,46707
4054,electricity,50776
4055,electricity,48918
4056,electricity,43354
4057,electricity,41901
4058,electricity,39743
4059,electricity,38156
4060,electricity,37972
4061,electricity,39684
4062,electricity,44495
4063,electricity,48780
4064,electricity,52347
4065,electricity,54302
4066,electricity,55317
4067,electricity,56481
4068,electricity,56463
4069,electricity,55644
4070,electricity,54775
4071,electricity,53270
4072,electricity,51949
4073,electricity,51364
4074,electricity,52387
4075,electricity,50186
4076,electricity,47145
4077,electricity,46216
4078,electricity,50252
4079,electricity,48674
4080,electricity,43253
4081,electricity,41808
4082,electricity,39626
4083,electricity,37961
4084,electricity,38205
4085,electricity,39719
4086,electricity,44779
4087,electricity,49509
4088,electricity,52130
4089,electricity,53813
4090,electricity,54763
4091,electricity,55940
4092,electricity,55699
4093,electricity,54636
4094,electricity,53833
4095,electricity,52395
4096,electricity,51219
4097,electricity,50721
4098,electricity,51823
4099,electricity,49906
4100,electricity,47147
4101,electricity,45892
4102,electricity,49901
4103,electricity,48428
4104,electricity,42916
4105,electricity,41731
4106,electricity,39430
4107,electricity,37787
4108,electricity,37930
