YEAR,TIMESTAMP,TECHNOLOGIES,availabilityFactor
2020,289,WindOnShore,0.768
2020,290,Solar,0.0
2020,290,WindOffShore_flot,0.974
2020,290,WindOnShore,0.711
2020,291,Solar,0.0
2020,291,WindOffShore_flot,0.976
2020,291,WindOnShore,0.7
2020,292,Solar,0.0
2020,292,WindOffShore_flot,0.98
2020,292,WindOnShore,0.71
2020,293,Solar,0.0
2020,293,WindOffShore_flot,0.98
2020,293,WindOnShore,0.714
2020,294,Solar,0.0
2020,294,WindOffShore_flot,0.977
2020,294,WindOnShore,0.699
2020,295,Solar,0.0
2020,295,WindOffShore_flot,0.973
2020,295,WindOnShore,0.675
2020,296,Solar,0.042
2020,296,WindOffShore_flot,0.969
2020,296,WindOnShore,0.656
2020,297,Solar,0.231
2020,297,WindOffShore_flot,0.963
2020,297,WindOnShore,0.633
2020,298,Solar,0.414
2020,298,WindOffShore_flot,0.963
2020,298,WindOnShore,0.661
2020,299,Solar,0.518
2020,299,WindOffShore_flot,0.967
2020,299,WindOnShore,0.699
2020,300,Solar,0.546
2020,300,WindOffShore_flot,0.972
2020,300,WindOnShore,0.727
2020,301,Solar,0.507
2020,301,WindOffShore_flot,0.973
2020,301,WindOnShore,0.735
2020,302,Solar,0.389
2020,302,WindOffShore_flot,0.975
2020,302,WindOnShore,0.749
2020,303,Solar,0.276
2020,303,WindOffShore_flot,0.977
2020,303,WindOnShore,0.746
2020,304,Solar,0.081
2020,304,WindOffShore_flot,0.972
2020,304,WindOnShore,0.714
2020,305,Solar,0.0
2020,305,WindOffShore_flot,0.962
2020,305,WindOnShore,0.651
2020,306,Solar,0.0
2020,306,WindOffShore_flot,0.951
2020,306,WindOnShore,0.599
2020,307,Solar,0.0
2020,307,WindOffShore_flot,0.946
2020,307,WindOnShore,0.582
2020,308,Solar,0.0
2020,308,WindOffShore_flot,0.942
2020,308,WindOnShore,0.561
2020,309,Solar,0.0
2020,309,WindOffShore_flot,0.941
2020,309,WindOnShore,0.556
2020,310,Solar,0.0
2020,310,WindOffShore_flot,0.959
2020,310,WindOnShore,0.611
2020,311,Solar,0.0
2020,311,WindOffShore_flot,0.974
2020,311,WindOnShore,0.664
2020,312,Solar,0.0
2020,312,WindOffShore_flot,0.982
2020,312,WindOnShore,0.706
2020,313,Solar,0.0
2020,313,WindOffShore_flot,0.987
2020,313,WindOnShore,0.736
2020,314,Solar,0.0
2020,314,WindOffShore_flot,0.989
2020,314,WindOnShore,0.769
2020,315,Solar,0.0
2020,315,WindOffShore_flot,0.989
2020,315,WindOnShore,0.785
2020,316,Solar,0.0
2020,316,WindOffShore_flot,0.989
2020,316,WindOnShore,0.781
2020,317,Solar,0.0
2020,317,WindOffShore_flot,0.989
2020,317,WindOnShore,0.781
2020,318,Solar,0.0
2020,318,WindOffShore_flot,0.989
2020,318,WindOnShore,0.782
2020,319,Solar,0.0
2020,319,WindOffShore_flot,0.988
2020,319,WindOnShore,0.781
2020,320,Solar,0.107
2020,320,WindOffShore_flot,0.987
2020,320,WindOnShore,0.771
2020,321,Solar,0.37
2020,321,WindOffShore_flot,0.982
2020,321,WindOnShore,0.747
2020,322,Solar,0.536
2020,322,WindOffShore_flot,0.986
2020,322,WindOnShore,0.831
2020,323,Solar,0.636
2020,323,WindOffShore_flot,0.989
2020,323,WindOnShore,0.9
2020,324,Solar,0.678
2020,324,WindOffShore_flot,0.989
2020,324,WindOnShore,0.911
2020,325,Solar,0.66
2020,325,WindOffShore_flot,0.988
2020,325,WindOnShore,0.906
2020,326,Solar,0.58
2020,326,WindOffShore_flot,0.986
2020,326,WindOnShore,0.892
2020,327,Solar,0.423
2020,327,WindOffShore_flot,0.984
2020,327,WindOnShore,0.868
2020,328,Solar,0.18
2020,328,WindOffShore_flot,0.982
2020,328,WindOnShore,0.84
2020,329,Solar,0.0
2020,329,WindOffShore_flot,0.981
2020,329,WindOnShore,0.818
2020,330,Solar,0.0
2020,330,WindOffShore_flot,0.981
2020,330,WindOnShore,0.808
2020,331,Solar,0.0
2020,331,WindOffShore_flot,0.981
2020,331,WindOnShore,0.804
2020,332,Solar,0.0
2020,332,WindOffShore_flot,0.982
2020,332,WindOnShore,0.808
2020,333,Solar,0.0
2020,333,WindOffShore_flot,0.98
2020,333,WindOnShore,0.795
2020,334,Solar,0.0
2020,334,WindOffShore_flot,0.979
2020,334,WindOnShore,0.77
2020,335,Solar,0.0
2020,335,WindOffShore_flot,0.98
2020,335,WindOnShore,0.777
2020,336,Solar,0.0
2020,336,WindOffShore_flot,0.982
2020,336,WindOnShore,0.78
2020,337,Solar,0.0
2020,337,WindOffShore_flot,0.98
2020,337,WindOnShore,0.77
2020,338,Solar,0.0
2020,338,WindOffShore_flot,0.977
2020,338,WindOnShore,0.76
2020,339,Solar,0.0
2020,339,WindOffShore_flot,0.973
2020,339,WindOnShore,0.747
2020,340,Solar,0.0
2020,340,WindOffShore_flot,0.969
2020,340,WindOnShore,0.738
2020,341,Solar,0.0
2020,341,WindOffShore_flot,0.965
2020,341,WindOnShore,0.727
2020,342,Solar,0.0
2020,342,WindOffShore_flot,0.956
2020,342,WindOnShore,0.7
2020,343,Solar,0.0
2020,343,WindOffShore_flot,0.941
2020,343,WindOnShore,0.653
2020,344,Solar,0.132
2020,344,WindOffShore_flot,0.924
2020,344,WindOnShore,0.617
2020,345,Solar,0.412
2020,345,WindOffShore_flot,0.903
2020,345,WindOnShore,0.577
2020,346,Solar,0.586
2020,346,WindOffShore_flot,0.855
2020,346,WindOnShore,0.508
2020,347,Solar,0.684
2020,347,WindOffShore_flot,0.748
2020,347,WindOnShore,0.383
2020,348,Solar,0.716
2020,348,WindOffShore_flot,0.601
2020,348,WindOnShore,0.259
2020,349,Solar,0.689
2020,349,WindOffShore_flot,0.494
2020,349,WindOnShore,0.194
2020,350,Solar,0.6
2020,350,WindOffShore_flot,0.416
2020,350,WindOnShore,0.158
2020,351,Solar,0.439
2020,351,WindOffShore_flot,0.353
2020,351,WindOnShore,0.136
2020,352,Solar,0.192
2020,352,WindOffShore_flot,0.323
2020,352,WindOnShore,0.139
2020,353,Solar,0.0
2020,353,WindOffShore_flot,0.346
2020,353,WindOnShore,0.174
2020,354,Solar,0.0
2020,354,WindOffShore_flot,0.378
2020,354,WindOnShore,0.2
2020,355,Solar,0.0
2020,355,WindOffShore_flot,0.365
2020,355,WindOnShore,0.195
2020,356,Solar,0.0
2020,356,WindOffShore_flot,0.295
2020,356,WindOnShore,0.17
2020,357,Solar,0.0
2020,357,WindOffShore_flot,0.198
2020,357,WindOnShore,0.144
2020,358,Solar,0.0
2020,358,WindOffShore_flot,0.145
2020,358,WindOnShore,0.132
2020,359,Solar,0.0
2020,359,WindOffShore_flot,0.125
2020,359,WindOnShore,0.128
2020,360,Solar,0.0
2020,360,WindOffShore_flot,0.1
2020,360,WindOnShore,0.125
2020,361,Solar,0.0
2020,361,WindOffShore_flot,0.095
2020,361,WindOnShore,0.131
2020,362,Solar,0.0
2020,362,WindOffShore_flot,0.098
2020,362,WindOnShore,0.139
2020,363,Solar,0.0
2020,363,WindOffShore_flot,0.101
2020,363,WindOnShore,0.155
2020,364,Solar,0.0
2020,364,WindOffShore_flot,0.11
2020,364,WindOnShore,0.173
2020,365,Solar,0.0
2020,365,WindOffShore_flot,0.128
2020,365,WindOnShore,0.185
2020,366,Solar,0.0
2020,366,WindOffShore_flot,0.138
2020,366,WindOnShore,0.182
2020,367,Solar,0.0
2020,367,WindOffShore_flot,0.144
2020,367,WindOnShore,0.169
2020,368,Solar,0.098
2020,368,WindOffShore_flot,0.148
2020,368,WindOnShore,0.157
2020,369,Solar,0.33
2020,369,WindOffShore_flot,0.155
2020,369,WindOnShore,0.148
2020,370,Solar,0.497
2020,370,WindOffShore_flot,0.152
2020,370,WindOnShore,0.129
2020,371,Solar,0.635
2020,371,WindOffShore_flot,0.158
2020,371,WindOnShore,0.12
2020,372,Solar,0.674
2020,372,WindOffShore_flot,0.162
2020,372,WindOnShore,0.111
2020,373,Solar,0.641
2020,373,WindOffShore_flot,0.17
2020,373,WindOnShore,0.107
2020,374,Solar,0.54
2020,374,WindOffShore_flot,0.187
2020,374,WindOnShore,0.111
2020,375,Solar,0.349
2020,375,WindOffShore_flot,0.206
2020,375,WindOnShore,0.115
2020,376,Solar,0.103
2020,376,WindOffShore_flot,0.235
2020,376,WindOnShore,0.127
2020,377,Solar,0.0
2020,377,WindOffShore_flot,0.261
2020,377,WindOnShore,0.145
2020,378,Solar,0.0
2020,378,WindOffShore_flot,0.276
2020,378,WindOnShore,0.158
2020,379,Solar,0.0
2020,379,WindOffShore_flot,0.291
2020,379,WindOnShore,0.171
2020,380,Solar,0.0
2020,380,WindOffShore_flot,0.299
2020,380,WindOnShore,0.179
2020,381,Solar,0.0
2020,381,WindOffShore_flot,0.304
2020,381,WindOnShore,0.18
2020,382,Solar,0.0
2020,382,WindOffShore_flot,0.328
2020,382,WindOnShore,0.181
2020,383,Solar,0.0
2020,383,WindOffShore_flot,0.368
2020,383,WindOnShore,0.184
2020,384,Solar,0.0
2020,384,WindOffShore_flot,0.417
2020,384,WindOnShore,0.191
2020,385,Solar,0.0
2020,385,WindOffShore_flot,0.445
2020,385,WindOnShore,0.197
2020,386,Solar,0.0
2020,386,WindOffShore_flot,0.447
2020,386,WindOnShore,0.202
2020,387,Solar,0.0
2020,387,WindOffShore_flot,0.428
2020,387,WindOnShore,0.204
2020,388,Solar,0.0
2020,388,WindOffShore_flot,0.366
2020,388,WindOnShore,0.173
2020,389,Solar,0.0
2020,389,WindOffShore_flot,0.289
2020,389,WindOnShore,0.128
2020,390,Solar,0.0
2020,390,WindOffShore_flot,0.248
2020,390,WindOnShore,0.101
2020,391,Solar,0.0
2020,391,WindOffShore_flot,0.234
2020,391,WindOnShore,0.086
2020,392,Solar,0.037
2020,392,WindOffShore_flot,0.241
2020,392,WindOnShore,0.088
2020,393,Solar,0.204
2020,393,WindOffShore_flot,0.253
2020,393,WindOnShore,0.099
2020,394,Solar,0.423
2020,394,WindOffShore_flot,0.275
2020,394,WindOnShore,0.112
2020,395,Solar,0.586
2020,395,WindOffShore_flot,0.368
2020,395,WindOnShore,0.158
2020,396,Solar,0.636
2020,396,WindOffShore_flot,0.496
2020,396,WindOnShore,0.216
2020,397,Solar,0.591
2020,397,WindOffShore_flot,0.572
2020,397,WindOnShore,0.244
2020,398,Solar,0.487
2020,398,WindOffShore_flot,0.596
2020,398,WindOnShore,0.255
2020,399,Solar,0.33
2020,399,WindOffShore_flot,0.63
2020,399,WindOnShore,0.275
2020,400,Solar,0.135
2020,400,WindOffShore_flot,0.712
2020,400,WindOnShore,0.325
2020,401,Solar,0.0
2020,401,WindOffShore_flot,0.804
2020,401,WindOnShore,0.425
2020,402,Solar,0.0
2020,402,WindOffShore_flot,0.849
2020,402,WindOnShore,0.477
2020,403,Solar,0.0
2020,403,WindOffShore_flot,0.858
2020,403,WindOnShore,0.488
2020,404,Solar,0.0
2020,404,WindOffShore_flot,0.846
2020,404,WindOnShore,0.474
2020,405,Solar,0.0
2020,405,WindOffShore_flot,0.824
2020,405,WindOnShore,0.455
2020,406,Solar,0.0
2020,406,WindOffShore_flot,0.829
2020,406,WindOnShore,0.483
2020,407,Solar,0.0
2020,407,WindOffShore_flot,0.845
2020,407,WindOnShore,0.519
2020,408,Solar,0.0
2020,408,WindOffShore_flot,0.852
2020,408,WindOnShore,0.53
2020,409,Solar,0.0
2020,409,WindOffShore_flot,0.858
2020,409,WindOnShore,0.52
2020,410,Solar,0.0
2020,410,WindOffShore_flot,0.878
2020,410,WindOnShore,0.535
2020,411,Solar,0.0
2020,411,WindOffShore_flot,0.891
2020,411,WindOnShore,0.543
2020,412,Solar,0.0
2020,412,WindOffShore_flot,0.895
2020,412,WindOnShore,0.54
2020,413,Solar,0.0
2020,413,WindOffShore_flot,0.895
2020,413,WindOnShore,0.534
2020,414,Solar,0.0
2020,414,WindOffShore_flot,0.891
2020,414,WindOnShore,0.53
2020,415,Solar,0.0
2020,415,WindOffShore_flot,0.887
2020,415,WindOnShore,0.527
2020,416,Solar,0.127
2020,416,WindOffShore_flot,0.877
2020,416,WindOnShore,0.517
2020,417,Solar,0.374
2020,417,WindOffShore_flot,0.871
2020,417,WindOnShore,0.523
2020,418,Solar,0.571
2020,418,WindOffShore_flot,0.862
2020,418,WindOnShore,0.564
2020,419,Solar,0.684
2020,419,WindOffShore_flot,0.839
2020,419,WindOnShore,0.564
2020,420,Solar,0.727
2020,420,WindOffShore_flot,0.803
2020,420,WindOnShore,0.533
2020,421,Solar,0.698
2020,421,WindOffShore_flot,0.773
2020,421,WindOnShore,0.507
2020,422,Solar,0.585
2020,422,WindOffShore_flot,0.76
2020,422,WindOnShore,0.5
2020,423,Solar,0.322
2020,423,WindOffShore_flot,0.74
2020,423,WindOnShore,0.481
2020,424,Solar,0.053
2020,424,WindOffShore_flot,0.687
2020,424,WindOnShore,0.43
2020,425,Solar,0.0
2020,425,WindOffShore_flot,0.642
2020,425,WindOnShore,0.407
2020,426,Solar,0.0
2020,426,WindOffShore_flot,0.616
2020,426,WindOnShore,0.398
2020,427,Solar,0.0
2020,427,WindOffShore_flot,0.592
2020,427,WindOnShore,0.382
2020,428,Solar,0.0
2020,428,WindOffShore_flot,0.548
2020,428,WindOnShore,0.336
2020,429,Solar,0.0
2020,429,WindOffShore_flot,0.504
2020,429,WindOnShore,0.288
2020,430,Solar,0.0
2020,430,WindOffShore_flot,0.495
2020,430,WindOnShore,0.272
2020,431,Solar,0.0
2020,431,WindOffShore_flot,0.496
2020,431,WindOnShore,0.266
2020,432,Solar,0.0
2020,432,WindOffShore_flot,0.487
2020,432,WindOnShore,0.254
2020,433,Solar,0.0
2020,433,WindOffShore_flot,0.473
2020,433,WindOnShore,0.24
2020,434,Solar,0.0
2020,434,WindOffShore_flot,0.453
2020,434,WindOnShore,0.223
2020,435,Solar,0.0
2020,435,WindOffShore_flot,0.434
2020,435,WindOnShore,0.21
2020,436,Solar,0.0
2020,436,WindOffShore_flot,0.412
2020,436,WindOnShore,0.196
2020,437,Solar,0.0
2020,437,WindOffShore_flot,0.385
2020,437,WindOnShore,0.18
2020,438,Solar,0.0
2020,438,WindOffShore_flot,0.353
2020,438,WindOnShore,0.158
2020,439,Solar,0.0
2020,439,WindOffShore_flot,0.303
2020,439,WindOnShore,0.132
2020,440,Solar,0.142
2020,440,WindOffShore_flot,0.252
2020,440,WindOnShore,0.104
2020,441,Solar,0.41
2020,441,WindOffShore_flot,0.193
2020,441,WindOnShore,0.071
2020,442,Solar,0.586
2020,442,WindOffShore_flot,0.131
2020,442,WindOnShore,0.041
2020,443,Solar,0.687
2020,443,WindOffShore_flot,0.083
2020,443,WindOnShore,0.028
2020,444,Solar,0.723
2020,444,WindOffShore_flot,0.06
2020,444,WindOnShore,0.025
2020,445,Solar,0.696
2020,445,WindOffShore_flot,0.047
2020,445,WindOnShore,0.024
2020,446,Solar,0.605
2020,446,WindOffShore_flot,0.03
2020,446,WindOnShore,0.019
2020,447,Solar,0.441
2020,447,WindOffShore_flot,0.016
2020,447,WindOnShore,0.014
2020,448,Solar,0.192
2020,448,WindOffShore_flot,0.011
2020,448,WindOnShore,0.013
2020,449,Solar,0.0
2020,449,WindOffShore_flot,0.008
2020,449,WindOnShore,0.012
2020,450,Solar,0.0
2020,450,WindOffShore_flot,0.009
2020,450,WindOnShore,0.012
2020,451,Solar,0.0
2020,451,WindOffShore_flot,0.016
2020,451,WindOnShore,0.018
2020,452,Solar,0.0
2020,452,WindOffShore_flot,0.031
2020,452,WindOnShore,0.028
2020,453,Solar,0.0
2020,453,WindOffShore_flot,0.051
2020,453,WindOnShore,0.039
2020,454,Solar,0.0
2020,454,WindOffShore_flot,0.066
2020,454,WindOnShore,0.045
2020,455,Solar,0.0
2020,455,WindOffShore_flot,0.072
2020,455,WindOnShore,0.049
2020,456,Solar,0.0
2020,456,WindOffShore_flot,0.076
2020,456,WindOnShore,0.053
2020,457,Solar,0.0
2020,457,WindOffShore_flot,0.08
2020,457,WindOnShore,0.057
2020,458,Solar,0.0
2020,458,WindOffShore_flot,0.093
2020,458,WindOnShore,0.069
2020,459,Solar,0.0
2020,459,WindOffShore_flot,0.101
2020,459,WindOnShore,0.078
2020,460,Solar,0.0
2020,460,WindOffShore_flot,0.099
2020,460,WindOnShore,0.077
2020,461,Solar,0.0
2020,461,WindOffShore_flot,0.112
2020,461,WindOnShore,0.086
2020,462,Solar,0.0
2020,462,WindOffShore_flot,0.151
2020,462,WindOnShore,0.109
2020,463,Solar,0.0
2020,463,WindOffShore_flot,0.196
2020,463,WindOnShore,0.136
2020,464,Solar,0.009
2020,464,WindOffShore_flot,0.226
2020,464,WindOnShore,0.154
2020,465,Solar,0.049
2020,465,WindOffShore_flot,0.236
2020,465,WindOnShore,0.153
2020,466,Solar,0.096
2020,466,WindOffShore_flot,0.222
2020,466,WindOnShore,0.128
2020,467,Solar,0.151
2020,467,WindOffShore_flot,0.192
2020,467,WindOnShore,0.1
2020,468,Solar,0.18
2020,468,WindOffShore_flot,0.161
2020,468,WindOnShore,0.082
2020,469,Solar,0.177
2020,469,WindOffShore_flot,0.128
2020,469,WindOnShore,0.063
2020,470,Solar,0.166
2020,470,WindOffShore_flot,0.1
2020,470,WindOnShore,0.043
2020,471,Solar,0.111
2020,471,WindOffShore_flot,0.085
2020,471,WindOnShore,0.03
2020,472,Solar,0.041
2020,472,WindOffShore_flot,0.071
2020,472,WindOnShore,0.017
2020,473,Solar,0.0
2020,473,WindOffShore_flot,0.05
2020,473,WindOnShore,0.008
2020,474,Solar,0.0
2020,474,WindOffShore_flot,0.037
2020,474,WindOnShore,0.005
2020,475,Solar,0.0
2020,475,WindOffShore_flot,0.038
2020,475,WindOnShore,0.01
2020,476,Solar,0.0
2020,476,WindOffShore_flot,0.057
2020,476,WindOnShore,0.025
2020,477,Solar,0.0
2020,477,WindOffShore_flot,0.099
2020,477,WindOnShore,0.05
2020,478,Solar,0.0
2020,478,WindOffShore_flot,0.142
2020,478,WindOnShore,0.073
2020,479,Solar,0.0
2020,479,WindOffShore_flot,0.167
2020,479,WindOnShore,0.084
2020,480,Solar,0.0
2020,480,WindOffShore_flot,0.177
2020,480,WindOnShore,0.09
2020,481,Solar,0.0
2020,481,WindOffShore_flot,0.197
2020,481,WindOnShore,0.112
2020,482,Solar,0.0
2020,482,WindOffShore_flot,0.241
2020,482,WindOnShore,0.154
2020,483,Solar,0.0
2020,483,WindOffShore_flot,0.297
2020,483,WindOnShore,0.193
2020,484,Solar,0.0
2020,484,WindOffShore_flot,0.341
2020,484,WindOnShore,0.212
2020,485,Solar,0.0
2020,485,WindOffShore_flot,0.404
2020,485,WindOnShore,0.244
2020,486,Solar,0.0
2020,486,WindOffShore_flot,0.501
2020,486,WindOnShore,0.29
2020,487,Solar,0.0
2020,487,WindOffShore_flot,0.585
2020,487,WindOnShore,0.316
2020,488,Solar,0.12
2020,488,WindOffShore_flot,0.647
2020,488,WindOnShore,0.331
2020,489,Solar,0.371
2020,489,WindOffShore_flot,0.674
2020,489,WindOnShore,0.324
2020,490,Solar,0.555
2020,490,WindOffShore_flot,0.687
2020,490,WindOnShore,0.331
2020,491,Solar,0.662
2020,491,WindOffShore_flot,0.687
2020,491,WindOnShore,0.336
2020,492,Solar,0.7
2020,492,WindOffShore_flot,0.686
2020,492,WindOnShore,0.338
2020,493,Solar,0.675
2020,493,WindOffShore_flot,0.718
2020,493,WindOnShore,0.369
2020,494,Solar,0.586
2020,494,WindOffShore_flot,0.758
2020,494,WindOnShore,0.414
2020,495,Solar,0.424
2020,495,WindOffShore_flot,0.787
2020,495,WindOnShore,0.459
2020,496,Solar,0.181
2020,496,WindOffShore_flot,0.809
2020,496,WindOnShore,0.501
2020,497,Solar,0.001
2020,497,WindOffShore_flot,0.841
2020,497,WindOnShore,0.56
2020,498,Solar,0.0
2020,498,WindOffShore_flot,0.87
2020,498,WindOnShore,0.598
2020,499,Solar,0.0
2020,499,WindOffShore_flot,0.886
2020,499,WindOnShore,0.611
2020,500,Solar,0.0
2020,500,WindOffShore_flot,0.894
2020,500,WindOnShore,0.615
2020,501,Solar,0.0
2020,501,WindOffShore_flot,0.897
2020,501,WindOnShore,0.61
2020,502,Solar,0.0
2020,502,WindOffShore_flot,0.899
2020,502,WindOnShore,0.603
2020,503,Solar,0.0
2020,503,WindOffShore_flot,0.901
2020,503,WindOnShore,0.602
2020,504,Solar,0.0
2020,504,WindOffShore_flot,0.903
2020,504,WindOnShore,0.609
2020,505,Solar,0.0
2020,505,WindOffShore_flot,0.905
2020,505,WindOnShore,0.615
2020,506,Solar,0.0
2020,506,WindOffShore_flot,0.902
2020,506,WindOnShore,0.613
2020,507,Solar,0.0
2020,507,WindOffShore_flot,0.899
2020,507,WindOnShore,0.609
2020,508,Solar,0.0
2020,508,WindOffShore_flot,0.899
2020,508,WindOnShore,0.61
2020,509,Solar,0.0
2020,509,WindOffShore_flot,0.897
2020,509,WindOnShore,0.603
2020,510,Solar,0.0
2020,510,WindOffShore_flot,0.891
2020,510,WindOnShore,0.587
2020,511,Solar,0.0
2020,511,WindOffShore_flot,0.886
2020,511,WindOnShore,0.574
2020,512,Solar,0.156
2020,512,WindOffShore_flot,0.873
2020,512,WindOnShore,0.545
2020,513,Solar,0.419
2020,513,WindOffShore_flot,0.835
2020,513,WindOnShore,0.466
2020,514,Solar,0.6
2020,514,WindOffShore_flot,0.789
2020,514,WindOnShore,0.411
2020,515,Solar,0.703
2020,515,WindOffShore_flot,0.738
2020,515,WindOnShore,0.371
2020,516,Solar,0.74
2020,516,WindOffShore_flot,0.681
2020,516,WindOnShore,0.328
2020,517,Solar,0.713
2020,517,WindOffShore_flot,0.61
2020,517,WindOnShore,0.277
2020,518,Solar,0.613
2020,518,WindOffShore_flot,0.53
2020,518,WindOnShore,0.227
2020,519,Solar,0.39
2020,519,WindOffShore_flot,0.462
2020,519,WindOnShore,0.191
2020,520,Solar,0.089
2020,520,WindOffShore_flot,0.449
2020,520,WindOnShore,0.194
2020,521,Solar,0.0
2020,521,WindOffShore_flot,0.459
2020,521,WindOnShore,0.212
2020,522,Solar,0.0
2020,522,WindOffShore_flot,0.454
2020,522,WindOnShore,0.201
2020,523,Solar,0.0
2020,523,WindOffShore_flot,0.533
2020,523,WindOnShore,0.209
2020,524,Solar,0.0
2020,524,WindOffShore_flot,0.672
2020,524,WindOnShore,0.249
2020,525,Solar,0.0
2020,525,WindOffShore_flot,0.709
2020,525,WindOnShore,0.236
2020,526,Solar,0.0
2020,526,WindOffShore_flot,0.637
2020,526,WindOnShore,0.184
2020,527,Solar,0.0
2020,527,WindOffShore_flot,0.542
2020,527,WindOnShore,0.159
2020,528,Solar,0.0
2020,528,WindOffShore_flot,0.494
2020,528,WindOnShore,0.175
2020,529,Solar,0.0
2020,529,WindOffShore_flot,0.502
2020,529,WindOnShore,0.208
2020,530,Solar,0.0
2020,530,WindOffShore_flot,0.521
2020,530,WindOnShore,0.235
2020,531,Solar,0.0
2020,531,WindOffShore_flot,0.532
2020,531,WindOnShore,0.249
2020,532,Solar,0.0
2020,532,WindOffShore_flot,0.524
2020,532,WindOnShore,0.251
2020,533,Solar,0.0
2020,533,WindOffShore_flot,0.485
2020,533,WindOnShore,0.233
2020,534,Solar,0.0
2020,534,WindOffShore_flot,0.406
2020,534,WindOnShore,0.188
2020,535,Solar,0.0
2020,535,WindOffShore_flot,0.297
2020,535,WindOnShore,0.128
2020,536,Solar,0.025
2020,536,WindOffShore_flot,0.26
2020,536,WindOnShore,0.109
2020,537,Solar,0.075
2020,537,WindOffShore_flot,0.266
2020,537,WindOnShore,0.105
2020,538,Solar,0.091
2020,538,WindOffShore_flot,0.251
2020,538,WindOnShore,0.079
2020,539,Solar,0.1
2020,539,WindOffShore_flot,0.291
2020,539,WindOnShore,0.068
2020,540,Solar,0.119
2020,540,WindOffShore_flot,0.338
2020,540,WindOnShore,0.059
2020,541,Solar,0.139
2020,541,WindOffShore_flot,0.416
2020,541,WindOnShore,0.068
2020,542,Solar,0.133
2020,542,WindOffShore_flot,0.596
2020,542,WindOnShore,0.134
2020,543,Solar,0.072
2020,543,WindOffShore_flot,0.789
2020,543,WindOnShore,0.3
2020,544,Solar,0.026
2020,544,WindOffShore_flot,0.91
2020,544,WindOnShore,0.53
2020,545,Solar,0.0
2020,545,WindOffShore_flot,0.955
2020,545,WindOnShore,0.688
2020,546,Solar,0.0
2020,546,WindOffShore_flot,0.978
2020,546,WindOnShore,0.801
2020,547,Solar,0.0
2020,547,WindOffShore_flot,0.987
2020,547,WindOnShore,0.852
2020,548,Solar,0.0
2020,548,WindOffShore_flot,0.989
2020,548,WindOnShore,0.871
2020,549,Solar,0.0
2020,549,WindOffShore_flot,0.989
2020,549,WindOnShore,0.873
2020,550,Solar,0.0
2020,550,WindOffShore_flot,0.989
2020,550,WindOnShore,0.882
2020,551,Solar,0.0
2020,551,WindOffShore_flot,0.988
2020,551,WindOnShore,0.91
2020,552,Solar,0.0
2020,552,WindOffShore_flot,0.987
2020,552,WindOnShore,0.923
2020,553,Solar,0.0
2020,553,WindOffShore_flot,0.985
2020,553,WindOnShore,0.933
2020,554,Solar,0.0
2020,554,WindOffShore_flot,0.982
2020,554,WindOnShore,0.94
2020,555,Solar,0.0
2020,555,WindOffShore_flot,0.98
2020,555,WindOnShore,0.947
2020,556,Solar,0.0
2020,556,WindOffShore_flot,0.98
2020,556,WindOnShore,0.954
2020,557,Solar,0.0
2020,557,WindOffShore_flot,0.982
2020,557,WindOnShore,0.954
2020,558,Solar,0.0
2020,558,WindOffShore_flot,0.983
2020,558,WindOnShore,0.952
2020,559,Solar,0.0
2020,559,WindOffShore_flot,0.984
2020,559,WindOnShore,0.951
2020,560,Solar,0.144
2020,560,WindOffShore_flot,0.984
2020,560,WindOnShore,0.948
2020,561,Solar,0.394
2020,561,WindOffShore_flot,0.984
2020,561,WindOnShore,0.946
2020,562,Solar,0.581
2020,562,WindOffShore_flot,0.984
2020,562,WindOnShore,0.946
2020,563,Solar,0.69
2020,563,WindOffShore_flot,0.987
2020,563,WindOnShore,0.939
2020,564,Solar,0.731
2020,564,WindOffShore_flot,0.988
2020,564,WindOnShore,0.933
2020,565,Solar,0.707
2020,565,WindOffShore_flot,0.989
2020,565,WindOnShore,0.925
2020,566,Solar,0.619
2020,566,WindOffShore_flot,0.989
2020,566,WindOnShore,0.925
2020,567,Solar,0.458
2020,567,WindOffShore_flot,0.989
2020,567,WindOnShore,0.932
2020,568,Solar,0.21
2020,568,WindOffShore_flot,0.988
2020,568,WindOnShore,0.939
2020,569,Solar,0.004
2020,569,WindOffShore_flot,0.986
2020,569,WindOnShore,0.938
2020,570,Solar,0.0
2020,570,WindOffShore_flot,0.984
